ID,xrn1_1,Assigned_gene_name,xrn1_2
339,0.7594936708860759,YBR087W,0.7687861271676301
344,0.7637795275590551,YBR094W,0.7366666666666667
345,0.22964867180805484,YBR096W,0.20607857672349889
346,0.7785016286644951,YBR097W,0.8118811881188119
347,0.8186528497409327,YBR098W,0.7731958762886598
348,0.4134615384615384,YBR103W,0.3207547169811321
350,0.6613247863247863,YBR104W,0.6494192185850053
352,0.6661608497723824,YBR106W,0.6357682619647356
356,0.6386554621848739,YBR108W,0.6551724137931034
357,0.6022727272727273,YBR110W,0.5828779599271403
358,0.7613751263902933,YBR110W,0.7527675276752768
360,0.7124248496993988,YBR111W-A,0.6670258620689655
362,0.8861386138613861,YBR114W,0.7932489451476793
367,0.6894025720332085,YBR118W,0.6658289561069854
369,0.5793103448275863,YBR119W,0.4632768361581921
373,0.8025510204081633,YBR126W-A,0.7850133809099019
376,0.6024096385542169,YBR131W,0.6391752577319587
378,0.6452145214521452,YBR135W,0.6243386243386243
379,0.5470085470085471,YBR136W,0.5258620689655172
381,0.9156050955414012,YBR137W,0.9084457061745921
384,0.8354531001589826,YBR139W,0.7942543303760033
385,0.7383512544802867,YBR141W-A,0.7201365187713311
386,0.38031319910514544,YBR142W,0.4084249084249084
388,0.4377880184331797,YBR145W,0.4104308390022676
390,0.3364595545134818,YBR146W,0.32526475037821484
393,0.5241670577193805,YBR149W,0.4896103896103896
394,0.6880733944954128,YBR151W,0.7198067632850241
398,0.7456359102244389,YBR153W,0.7414187643020596
400,0.7061403508771931,YBR155W,0.7157676348547718
407,0.8274074074074074,YBR158W,0.7974452554744526
408,0.7071240105540897,YBR159W,0.724834680382072
409,0.4970674486803519,YBR160W,0.4339080459770115
410,0.5945945945945946,YBR161W,0.5047923322683706
413,0.5563380281690141,YBR162W-A,0.6224066390041494
414,0.8931965982991495,YBR162W-A,0.8675161812297735
415,0.542713567839196,YBR163W,0.5021645021645021
418,0.8004434589800443,YBR165W,0.832271762208068
424,0.7420634920634921,YBR168W,0.7607142857142857
425,0.7663551401869159,YBR168W,0.75
426,0.5750551876379691,YBR171W,0.5407636738906089
429,0.6129032258064516,YBR175W,0.5444785276073619
431,0.7643678160919541,YBR176W,0.7045454545454546
436,0.8663171690694627,YBR183W,0.8554987212276215
440,0.6237437185929648,YBR187W,0.5932456664674238
441,0.5942788446718659,YBR189W,0.5777896359539902
443,0.6428571428571429,YBR191W,0.6226415094339622
444,0.5704570243161744,YBR191W,0.5296226566255408
446,0.7917981072555205,YBR192W,0.8571428571428571
447,0.4662756598240469,YBR194W,0.4827586206896552
454,0.7166392092257001,YBR199W,0.6687224669603524
455,0.6502890173410405,YBR200W,0.5885558583106267
456,0.5103448275862069,YBR201W,0.457516339869281
458,0.5175983436853002,YBR202W,0.494908350305499
461,0.6721311475409836,YBR203W,0.5
464,0.8597650513950074,YBR205W,0.8520238885202389
465,0.4476584022038568,YBR207W,0.3866279069767442
468,0.5980392156862745,YBR210W,0.5336322869955157
469,0.7685873605947955,YBR210W,0.7100478468899522
471,0.631578947368421,YBR212W,0.6099585062240664
472,0.8130841121495327,YBR213W,0.7697368421052632
473,0.8414634146341463,YBR214W,0.8119935170178282
474,0.7798165137614679,YBR215W,0.7608695652173914
476,0.9262435677530018,YBR217W,0.9163822525597268
478,0.7804878048780488,YBR225W,0.7424242424242424
480,0.4873096446700508,YBR228W,0.5902439024390244
482,0.1116751269035533,YBR230W-A,0.11848341232227487
483,0.6533333333333333,YBR233W,0.6770833333333334
484,0.482225656877898,YBR233W-A,0.4326923076923077
485,0.7712962962962963,YBR235W,0.7573839662447257
486,0.2988929889298893,YBR237W,0.2254641909814324
491,0.5073099415204678,YBR242W,0.4851752021563343
493,0.3970588235294117,YBR244W,0.2976190476190476
494,0.7245989304812834,YBR244W,0.6929347826086957
495,0.4633333333333333,YBR246W,0.4755970924195223
499,0.6911487758945386,YBR251W,0.6786941580756014
500,0.8856584942503797,YBR252W,0.8585009140767824
502,0.6865942028985508,YBR253W,0.6653481012658228
503,0.3878504672897196,YBR255W,0.29577464788732394
507,0.7108433734939759,YBR257W,0.7133956386292835
508,0.5151515151515151,YBR259W,0.4782608695652174
509,0.7041036717062635,YBR263W,0.686457638425617
510,0.5915966386554622,YBR265W,0.5794797687861272
511,0.5664739884393064,YBR267W,0.5717948717948718
513,0.38609467455621294,YBR268W,0.3859649122807017
516,0.6571428571428571,YBR271W,
517,0.4049295774647888,YBR271W,0.2908496732026144
518,0.7719869706840391,YBR274W,0.7828947368421053
519,0.4971751412429379,YBR278W,0.5164113785557987
522,0.6918103448275862,YBR279W,0.642
526,0.29473684210526313,YBR282W,0.2568027210884354
528,0.8113207547169812,YBR284W,0.7156862745098039
532,0.5155615696887687,YBR286W,0.4553191489361702
535,0.7332280978689818,YBR287W,0.7270672443021284
542,0.6206482593037215,YBR290W,0.5988764044943821
546,0.7225433526011561,YBR293W,0.6774193548387096
553,0.46503496503496505,YBR295W,0.4540059347181009
557,0.7602040816326531,YBR297W,0.7435897435897436
565,0.4910941475826972,YCL063W,0.42857142857142855
566,0.8948571428571429,YCL058W-A,0.8931216931216931
569,0.4807938540332906,YCL057W,0.4543147208121827
570,0.5073891625615764,YCL055W,0.5
576,0.3162393162393162,YCL054W-A,0.25203252032520324
577,0.5449620801733478,YCL054W-A,0.5299003322259136
578,0.8105263157894737,YCL054W,0.8039215686274509
579,0.6232741617357002,YCL051W,0.6083650190114068
593,0.7464788732394366,YCL042W,0.6267605633802817
594,0.6641556811048337,YCL040W,0.6490566037735849
598,0.8851351351351351,YCL039W,0.8597014925373134
602,0.42857142857142855,YCL036W,0.4151515151515152
605,0.6205607476635514,YCL034W,0.6383763837638377
606,0.7476851851851852,YCL032W,0.736
610,0.7582222222222222,YCL028W,0.7686375321336761
615,0.8389830508474576,YCL024W,0.7665505226480837
619,0.8333333333333334,YCL019W,0.7556390977443609
623,0.7611940298507462,YCL018W,0.7295719844357976
626,0.4659090909090909,YCL014W,0.4486301369863014
628,0.8355698355698356,YCL005W-A,0.8097266595669151
630,0.5783664459161147,YCL005W,0.5429917550058893
632,0.8704453441295547,YCL004W,0.8503649635036497
634,0.6701863354037267,YCL001W,0.6487534626038781
640,0.6572022160664821,YCR003W,0.6175226586102719
650,0.7007168458781362,YCR008W,0.6852226720647774
655,0.5643673419643945,YCR012W,0.532382216646487
662,0.5809199318568995,YCR016W,0.5824
667,0.6297577854671279,YCR019W,0.6222826086956522
669,0.2986293379994168,YCR020W-B,0.26979623420170235
683,0.6058091286307054,YCR032W,0.6600790513833992
684,0.6540540540540539,YCR033W,0.6039387308533917
685,0.8552689112374291,YCR034W,0.8426270136307311
686,0.610655737704918,YCR036W,0.5748031496062992
691,0.6260162601626016,YCR045W-A,0.6666666666666666
692,0.7279411764705882,YCR045W-A,0.7142857142857143
696,0.5153664302600472,YCR048W,0.506631299734748
699,0.7842239185750636,YCR051W,0.7488196411709159
700,0.5886889460154242,YCR052W,0.5850815850815849
702,0.2921933085501859,YCR053W,0.2691882326918823
705,0.3934426229508197,YCR060W,
706,0.6734486266531028,YCR060W,0.6840442338072671
707,0.7599067599067599,YCR061W,0.7346938775510204
713,0.6039325842696629,YCR063W,0.6320754716981132
714,0.562962962962963,YCR065W,0.4838709677419355
715,0.4819277108433735,YCR065W,0.3978494623655914
717,0.7404580152671756,YCR066W,
720,0.4907332796132152,YCR068W,0.4616822429906542
721,0.5940671350507416,YCR069W,0.5522388059701493
723,0.8485694347522679,YCR073W-A,0.8594795539033457
727,0.8817891373801917,YCR075W-A,0.8419497784342689
729,0.6469002695417789,YCR079W,0.6564885496183206
731,0.7396593673965937,YCR081W,0.7215189873417721
732,0.6245975531229878,YCR082W,0.6504944375772559
733,0.6988472622478387,YCR083W,0.6798307475317349
736,0.4,YCR086W,0.3031674208144796
739,0.20666666666666667,YCR088W,0.1935483870967742
741,0.632,YCR089W,0.6042553191489362
745,0.7272727272727273,YCR091W,0.4722222222222222
747,0.3131712832108536,YCR093W,0.2884187082405345
750,0.8307692307692308,YCR094W,0.7720450281425891
751,0.546583850931677,YCR095W-A,0.5194805194805194
754,0.2380281690140845,YCR097W,0.24687933425797506
770,0.7236024844720497,YCR106W,0.734006734006734
782,0.4313725490196079,YDL241W,0.5471698113207547
784,0.4528301886792453,YDL241W,0.4682080924855491
786,0.7888198757763976,YDL240W,0.7292817679558011
788,0.3445287107258938,YDL237W,0.3324675324675325
790,0.6252545824847251,YDL236W,0.6081474296799224
793,0.4318181818181818,YDL233W,0.5197368421052632
794,0.7585842577918648,YDL232W,0.7589236683141132
796,0.5833333333333334,YDL230W,0.5175718849840255
797,0.7388532872206964,YDL229W,0.7173346067663373
806,0.7037037037037037,YDL225W,0.7457627118644068
810,0.537199124726477,YDL219W,0.5018069179143004
818,0.7765533845726457,YDL212W,0.7212321586968793
826,0.5672722305695943,YDL208W,0.544988344988345
827,0.7281553398058253,YDL207W,0.6362359550561798
828,0.6959459459459459,YDL206W,0.7152777777777778
829,0.7181208053691275,YDL204W,0.7089552238805971
830,0.5584725536992841,YDL204W,0.4896810506566604
831,0.7440381558028617,YDL202W,0.7315521628498728
832,0.6616022099447514,YDL201W,0.6331719128329297
836,0.6907608695652174,YDL195W,0.6542056074766355
839,0.5853658536585366,YDL194W,0.5480769230769231
840,0.39569313593539707,YDL193W,0.32674571805006586
842,0.6069062324536777,YDL192W,0.5844053427965893
845,0.3882018880912577,YDL191W,0.369673663281464
847,0.4454277286135693,YDL189W,0.3914081145584726
849,0.6156485929993136,YDL185W,0.5862607338017174
852,0.5475177304964539,YDL182W,0.491566265060241
854,0.7151639344262295,YDL181W,0.7064817908453057
855,0.5733333333333334,YDL180W,0.5227272727272727
856,0.4113475177304965,YDL179W,0.4654088050314466
857,0.5178571428571429,YDL179W,0.4358108108108108
858,0.5930408472012103,YDL178W,0.5996168582375478
861,0.20727272727272728,YDL176W,0.19924812030075187
862,0.6040955631399317,YDL173W,0.6116504854368932
863,0.5566750629722922,YDL170W,0.5261904761904762
864,0.4664268585131894,YDL168W,0.4431418522860493
866,0.3497942386831276,YDL165W,0.3322259136212625
868,0.6331403762662807,YDL161W,0.6296064959400375
871,0.2927927927927928,YDL159W,0.2307692307692308
873,0.9272727272727272,YDL155W,0.8798521256931608
875,0.4688995215311005,YDL150W,0.4882226980728052
876,0.475,YDL149W,0.5263157894736842
877,0.6278481012658228,YDL147W,0.5926521239954076
880,0.7628865979381443,YDL146W,0.625615763546798
882,0.5922077922077922,YDL143W,0.533220910623946
883,0.6621983914209115,YDL141W,0.6201923076923077
887,0.7373737373737373,YDL138W,0.7206703910614525
889,0.3405336721728081,YDL137W,0.3500116631677164
891,0.3747497814993375,YDL136W,0.3532041336874491
897,0.7086092715231788,YDL133W,0.653125
898,0.7456896551724138,YDL133W,0.7433628318584071
900,0.5232273838630807,YDL132W,0.4979508196721312
901,0.7438563327032136,YDL131W,0.7252747252747253
902,0.8625840179238238,YDL130W-A,0.888
904,0.7571850745299257,YDL130W,0.7549998144781269
906,0.5428571428571428,YDL129W,0.5060240963855421
907,0.633261105092091,YDL128W,0.63671875
910,0.4901960784313725,YDL127W,0.4595744680851064
914,0.30413932357395257,YDL124W,0.2638167217760983
918,0.6215022091310751,YDL123W,0.6415284062342886
921,0.499359795134443,YDL122W,0.4588888888888889
922,0.5378787878787878,YDL122W,0.44696969696969696
923,0.6805555555555556,YDL120W,0.6632782719186785
925,0.7311827956989247,YDL117W,0.6910569105691057
926,0.696969696969697,YDL117W,0.6392572944297082
927,0.6795096322241682,YDL116W,0.6099009900990099
929,0.36860068259385664,YDL112W,0.3283018867924528
931,0.6921985815602837,YDL108W,0.6350067842605156
932,0.7383177570093458,YDL107W,0.7594936708860759
938,0.639344262295082,YDL105W,
940,0.802675585284281,YDL102W,0.7551546391752577
941,0.5447263017356475,YDL099W,0.5418552036199095
942,0.6128440366972477,YDL095W,0.5630081300813008
943,0.41,YDL093W,0.2954545454545455
946,0.2444176222088111,YDL092W,0.2161741835147745
949,0.5467980295566502,YDL089W,0.4786729857819905
950,0.3488372093023256,YDL089W,0.47560975609756106
951,0.8179025888547609,YDL086W,0.8042242079610074
954,0.640022837567799,YDL084W,0.6182328190743338
956,0.8539429627063849,YDL082W,0.8357544517338332
969,0.8114153970776085,YDL075W,0.804030103070295
971,0.4773869346733669,YDL073W,0.4437869822485207
972,0.6804123711340206,YDL070W,0.7524752475247525
973,0.8300653594771242,YDL070W,0.7925486875529213
975,0.4747474747474748,YDL066W,0.5
976,0.8069373487496639,YDL066W,0.7824020552344252
978,0.7472894078398665,YDL064W,0.7165062916358254
979,0.534020618556701,YDL060W,0.5398230088495575
980,0.5273522975929978,YDL058W,0.459016393442623
981,0.41818181818181815,YDL057W,
984,0.6751592356687898,YDL056W,0.8136645962732919
987,0.438949522510232,YDL051W,0.4037748567576677
991,0.8082191780821918,YDL047W,0.7914494264859229
992,0.5619735258724429,YDL046W,0.4941176470588236
993,0.6721242653232578,YDL045W-A,0.6349317465873293
1003,0.5671641791044776,YDL031W,0.5364238410596026
1005,0.6707317073170732,YDL030W,0.6633165829145728
1007,0.7693079237713141,YDL029W,0.7584708948740226
1017,0.7110091743119266,YDL017W,0.7345132743362832
1019,0.4972905377240517,YDL014W,0.4837940896091516
1021,0.478494623655914,YDL013W,0.4340175953079179
1023,0.4705882352941176,YDL010W,0.4319180087847729
1026,0.6651842439644219,YDL008W,0.6267045454545455
1028,0.7065527065527065,YDL007W,0.6792945787067276
1030,0.6081871345029239,YDL006W,0.6563039723661486
1033,0.45182785747339205,YDL004W,0.4305160678900664
1035,0.7663316582914573,YDL003W,0.7467362924281984
1036,0.4740740740740741,YDL001W,0.4744525547445255
1039,0.4748335140157968,YDR002W,0.4743961352657005
1041,0.6314797360980208,YDR003W,0.6280436607892528
1045,0.5248756218905473,YDR004W,0.511520737327189
1047,0.8333333333333334,YDR007W,0.8333333333333334
1048,0.6963190184049081,YDR007W,0.6685393258426966
1054,0.7854251012145749,YDR011W,0.8196022727272727
1056,0.562962962962963,YDR011W,0.5575221238938053
1058,0.6783216783216783,YDR012W,0.639344262295082
1060,0.7380043488765402,YDR012W,0.7303793251154157
1063,0.6689976689976689,YDR013W,0.6206896551724138
1064,0.6472491909385113,YDR014W,0.7147239263803681
1074,0.5546218487394958,YDR021W,0.5916666666666667
1075,0.7013888888888888,YDR023W,0.6700680272108843
1076,0.6,YDR025W,
1077,0.5872364748999698,YDR025W,0.5286681988629489
1080,0.875,YDR031W,0.8336520076481836
1084,0.33519293351929336,YDR033W,0.2822013359342673
1090,0.5921052631578947,YDR034W-B,0.625
1091,0.4682230869001297,YDR035W,0.4028776978417266
1093,0.6,YDR037W,0.3717948717948718
1094,0.4949687245036714,YDR037W,0.46676265898728103
1096,0.4618357487922705,YDR041W,0.40273311897106107
1104,0.6089108910891089,YDR044W,0.554945054945055
1105,0.696917808219178,YDR044W,0.7091194968553459
1107,0.8299595141700404,YDR047W,0.8010130246020261
1108,0.7754927163667523,YDR047W,0.7630375114364135
1110,0.58,YDR049W,0.6040816326530613
1116,0.7384164222873901,YDR055W,0.7411764705882353
1120,0.6986301369863014,YDR057W,0.6666666666666666
1122,0.6173349056603774,YDR060W,0.5950953678474115
1123,0.4163763066202091,YDR061W,0.3824959481361426
1125,0.8036697247706422,YDR062W,0.7862703467799009
1127,0.4917946003176284,YDR063W,0.4354918437963421
1128,0.9532647034697728,YDR064W,0.95040674311477
1133,0.5836734693877551,YDR065W,0.5579937304075235
1139,0.6013071895424836,YDR068W,0.6458923512747875
1145,0.604344453064391,YDR073W,0.5640025990903184
1148,0.3892086330935252,YDR074W,0.3914565826330532
1150,0.645021645021645,YDR075W,0.6363636363636364
1152,0.5977653631284916,YDR076W,0.6616161616161617
1155,0.8343496926529418,YDR077W,0.8064506566270417
1163,0.6123188405797102,YDR079W,0.62751677852349
1164,0.6645161290322581,YDR080W,0.5974025974025974
1165,0.4810126582278481,YDR082W,0.45
1166,0.7512274959083469,YDR083W,0.6836065573770492
1173,0.7075208913649025,YDR089W,0.7472527472527473
1175,0.3646017699115045,YDR092W,0.3704347826086957
1177,0.8334825425246195,YDR093W,0.8235294117647058
1179,0.3448275862068966,YDR096W,0.4174757281553398
1181,0.5965909090909091,YDR096W,0.6136363636363636
1185,0.3413919413919414,YDR099W,0.2931552587646077
1190,0.8022483392948391,YDR100W,0.7389021479713603
1192,0.7704160246533128,YDR103W,0.7464788732394366
1197,0.458128078817734,YDR108W,0.4818181818181818
1198,0.6702819956616052,YDR110W,0.6439688715953308
1199,0.5963743001866169,YDR115W,0.5307387208725829
1201,0.5555555555555556,YDR118W,0.5074626865671642
1202,0.667476711219117,YDR119W,0.6489846663903854
1203,0.9103448275862068,YDR119W-A,0.8981324278438031
1204,0.3418803418803419,YDR121W,0.3614457831325301
1205,0.5646651270207852,YDR122W,0.5230769230769231
1206,0.504,YDR124W,0.5625
1209,0.1717171717171717,YDR124W,0.20707070707070707
1210,0.6703296703296703,YDR126W,0.6707317073170732
1215,0.4329896907216495,YDR127W,0.3777928232904536
1216,0.6190476190476191,YDR128W,0.6296296296296297
1225,0.7688172043010753,YDR137W,0.7425742574257426
1226,0.5137614678899083,YDR138W,0.4661354581673306
1229,0.7575990765679107,YDR140W,0.7003584229390681
1234,0.5338441890166028,YDR145W,0.4793554884189326
1238,0.7794117647058824,YDR147W,0.7594339622641509
1240,0.6294326241134752,YDR150W,0.5587349397590361
1242,0.6572143452877398,YDR152W,0.6184834123222749
1244,0.7184015895794238,YDR156W,0.7242919261957926
1245,0.9660102949587384,YDR158W,0.9659090909090908
1248,0.6109510086455331,YDR159W,0.5447368421052632
1249,0.7582417582417582,YDR160W,0.8426573426573427
1250,0.7487684729064039,YDR161W,0.6838487972508591
1254,0.4566929133858268,YDR163W,0.3800738007380074
1257,0.6247933884297521,YDR165W,0.5943536404160475
1259,0.6485915492957747,YDR167W,0.6027312228429547
1261,0.6581395348837209,YDR168W,0.6375
1265,0.5159420289855072,YDR171W,0.5809312638580931
1268,0.4600345025876941,YDR172W,0.4384576098059244
1270,0.9443197126178716,YDR174W,0.9421388667198723
1273,0.5405405405405406,YDR176W,0.5233644859813084
1274,0.6956829440905874,YDR177W,0.6664402173913043
1276,0.40608936338473706,YDR178W,0.37514473176379776
1278,0.8613445378151261,YDR180W,0.8
1279,0.46070878274268107,YDR182W,0.4477379095163807
1280,0.7489711934156379,YDR183W,0.7693798449612403
1284,0.6191452991452991,YDR188W,0.5949931412894376
1286,0.5324909747292419,YDR189W,0.5104761904761905
1287,0.6710526315789473,YDR191W,0.6601941747572816
1289,0.6739130434782609,YDR195W,0.6890756302521008
1293,0.5592592592592592,YDR197W,0.5894039735099338
1294,0.7117750439367311,YDR201W,0.7302725968436155
1295,0.4349593495934959,YDR204W,0.4022140221402214
1296,0.4278416347381865,YDR205W,0.42857142857142855
1297,0.5226993865030675,YDR206W,0.4864226682408501
1298,0.5319148936170213,YDR206W,0.4339622641509434
1299,0.8361970217640321,YDR208W,0.8121085594989561
1300,0.5294117647058824,YDR210W,0.5735294117647058
1301,0.7919502236048999,YDR210W,0.7411256795650784
1303,0.7709447415329769,YDR211W,0.7753554502369668
1307,0.6875838026280504,YDR212W,0.6656812684762161
1310,0.8663294797687862,YDR214W,0.8612865497076023
1313,0.6524390243902439,YDR216W,0.6238244514106583
1318,0.5258215962441315,YDR221W,0.5220820189274448
1319,0.6454293628808865,YDR222W,0.6791443850267379
1320,0.7590361445783133,YDR223W,0.6578947368421053
1322,0.7740181060892912,YDR225W,0.7662619526925013
1323,0.7397245762711865,YDR226W,0.7343286350148368
1326,0.7591240875912408,YDR229W,0.7631578947368421
1328,0.6164237468894419,YDR232W,0.5839653304442037
1329,0.5179282868525896,YDR232W,0.4416243654822335
1333,0.7529411764705882,YDR234W,
1335,0.7248028045574058,YDR234W,0.7098880597014925
1340,0.4689922480620155,YDR235W,0.446927374301676
1342,0.3383838383838384,YDR237W,0.3068862275449102
1345,0.38235294117647056,YDR242W,0.4117647058823529
1347,0.4957264957264957,YDR244W,0.5036496350364964
1348,0.6311137301119623,YDR245W,0.6151222285389426
1349,0.2457337883959045,YDR246W,0.2352941176470588
1351,0.5261707988980716,YDR247W,0.4341085271317829
1355,0.7819460726846424,YDR251W,0.7191011235955056
1357,0.7814569536423841,YDR252W,0.762532981530343
1359,0.5536992840095465,YDR254W,0.5466666666666666
1370,0.5393939393939394,YDR262W,0.5307262569832403
1371,0.7565217391304347,YDR265W,0.6902654867256637
1372,0.7589285714285714,YDR265W,0.7325581395348837
1375,0.5070093457943925,YDR268W,0.4698492462311558
1377,0.5597269624573379,YDR270W,0.4937106918238994
1378,0.5366541353383458,YDR272W,0.5480851063829787
1379,0.6625874125874126,YDR275W,0.5767366720516963
1381,0.6705882352941176,YDR275W,0.7946428571428571
1386,0.6012461059190031,YDR279W,0.5851393188854489
1387,0.2839036755386565,YDR280W,0.2795801526717557
1393,0.48,YDR287W,
1394,0.8381294964028777,YDR287W,0.8208955223880597
1395,0.8094170403587444,YDR288W,0.7432432432432432
1396,0.7935483870967742,YDR291W,0.7373540856031129
1400,0.8387096774193549,YDR296W,0.8329637841832964
1401,0.8138854035968214,YDR297W,0.8343261355174981
1403,0.7541528239202658,YDR299W,0.7342995169082126
1404,0.8141263940520446,YDR301W,0.8207171314741036
1405,0.6876657824933687,YDR302W,0.6328912466843502
1412,0.8374233128834356,YDR307W,0.8439306358381503
1415,0.7647058823529411,YDR311W,0.7543859649122807
1416,0.68,YDR312W,0.5958333333333333
1418,0.7140186915887851,YDR316W,0.6752827140549273
1420,0.4322033898305085,YDR316W-A,0.4405594405594406
1422,0.7276595744680852,YDR318W,0.8006872852233677
1424,0.5380952380952381,YDR320W-B,0.5674157303370787
