ID,dhh1_1,Assigned_gene_name,dhh1_2
954,0.5073913043478261,YDL084W,0.3914487339144873
956,0.6551617556150835,YDL082W,0.4867284559258529
969,0.6359522434045831,YDL075W,0.4910651241105861
971,0.3977272727272727,YDL073W,0.33714285714285713
972,0.6417910447761194,YDL070W,0.6043956043956044
973,0.6571207430340558,YDL070W,0.6296697347049269
976,0.611576354679803,YDL066W,0.4700818811673315
978,0.5494994438264739,YDL064W,0.4407051282051282
979,0.41002277904328016,YDL060W,0.3738532110091743
980,0.304,YDL058W,0.23225806451612904
984,0.64,YDL056W,0.5343137254901961
987,0.3277777777777778,YDL051W,0.2477450390859892
991,0.7064220183486238,YDL047W,0.6057142857142858
992,0.2952947539210384,YDL046W,0.1804759423310752
993,0.5025310630464795,YDL045W-A,0.4229137199434229
1003,0.5133689839572193,YDL031W,0.41568627450980394
1005,0.6410256410256411,YDL030W,0.4956896551724138
1007,0.6903266331658291,YDL029W,0.5805330243337196
1015,0.7066666666666667,YDL021W,0.5919540229885057
1017,0.6959247648902821,YDL017W,0.5476190476190477
1019,0.3048780487804878,YDL014W,0.2206677265500795
1021,0.2694300518134715,YDL013W,0.2433862433862433
1023,0.30130293159609123,YDL010W,0.20823798627002288
1026,0.3866513233601841,YDL008W,0.2328125
1028,0.4420391061452514,YDL007W,0.3045977011494253
1030,0.5588235294117647,YDL006W,0.5291828793774319
1033,0.31606030513676986,YDL004W,0.22148725804205546
1035,0.6496,YDL003W,0.5773049645390071
1036,0.2611464968152866,YDL001W,0.20884520884520885
1039,0.39291590051291975,YDR002W,0.32269992024940186
1041,0.4927038626609442,YDR003W,0.3504043126684636
1045,0.4504504504504505,YDR004W,0.2352941176470588
1047,0.5789473684210527,YDR007W,0.475
1048,0.4909090909090909,YDR007W,0.3692307692307693
1050,0.4647887323943662,YDR009W,0.4520547945205479
1054,0.6918960244648318,YDR011W,0.6496718828874306
1060,0.6695224090531295,YDR012W,0.5706253428414702
1063,0.5588235294117647,YDR013W,0.4926470588235294
1064,0.4724770642201835,YDR014W,0.3794326241134752
1065,0.5147058823529411,YDR014W-A,0.5584415584415584
1074,0.457516339869281,YDR021W,0.44680851063829785
1075,0.5915405349367614,YDR023W,0.4672197490894375
1077,0.3608288503685993,YDR025W,0.22413941851436456
1080,0.7009155645981688,YDR031W,0.5568300312825861
1084,0.20808567329370767,YDR033W,0.16975529282375584
1090,0.5030927835051546,YDR034W-B,0.38333333333333336
1091,0.27002583979328165,YDR035W,0.2625437572928821
1094,0.3652797704447633,YDR037W,0.24118564742589704
1096,0.300327868852459,YDR041W,0.22070844686648505
1104,0.4647058823529412,YDR044W,0.394927536231884
1105,0.6715542521994134,YDR044W,0.6374269005847953
1107,0.7182539682539683,YDR047W,0.7046979865771812
1108,0.5928994082840237,YDR047W,0.512
1110,0.5185185185185185,YDR049W,0.3809523809523809
1116,0.6365755456664548,YDR055W,0.5434138077085979
1120,0.4259259259259259,YDR057W,0.336
1122,0.464818763326226,YDR060W,0.3596813725490196
1123,0.28520499108734404,YDR061W,0.22900763358778625
1125,0.6786355475763016,YDR062W,0.6024930747922438
1127,0.2393282015395381,YDR063W,0.18723404255319148
1128,0.9108674646526396,YDR064W,0.8732158786797503
1133,0.3578947368421053,YDR065W,0.34177215189873417
1139,0.4781704781704782,YDR068W,0.27435387673956263
1145,0.422680412371134,YDR073W,0.3418803418803419
1148,0.23881648467770344,YDR074W,0.18145662440964447
1150,0.5728643216080402,YDR075W,0.4982332155477032
1152,0.35526315789473684,YDR076W,
1155,0.6749961634866234,YDR077W,0.5643821773082224
1163,0.5648535564853556,YDR079W,0.5524193548387096
1164,0.4550898203592814,YDR080W,0.3641618497109825
1165,0.323943661971831,YDR082W,
1166,0.4992503748125937,YDR083W,0.2880116959064328
1173,0.5780590717299579,YDR089W,0.4926829268292683
1175,0.25609756097560976,YDR092W,0.15134099616858238
1177,0.8203240058910162,YDR093W,0.7263157894736842
1179,0.3626373626373626,YDR096W,0.2346938775510204
1180,0.3918918918918919,YDR096W,0.3113207547169811
1181,0.4904458598726114,YDR096W,0.3319327731092437
1185,0.17522464698331194,YDR099W,0.1041388518024032
1190,0.6673362796303737,YDR100W,0.5622943112364833
1192,0.6612903225806451,YDR103W,0.5719467956469165
1197,0.3063063063063063,YDR108W,0.29310344827586204
1198,0.4121996303142329,YDR110W,0.28345323741007195
1199,0.4133388225607246,YDR115W,0.345372460496614
1202,0.5219373219373219,YDR119W,0.3911719939117199
1203,0.8922363847045192,YDR119W-A,0.8731924360400445
1204,0.21739130434782608,YDR121W,0.17153284671532848
1205,0.36501516683518703,YDR122W,0.2352941176470588
1206,0.3629032258064516,YDR124W,0.3333333333333333
1209,0.22916666666666666,YDR124W,0.2167487684729064
1210,0.5194805194805194,YDR126W,0.3828125
1214,0.3148148148148148,YDR127W,0.2361111111111111
1215,0.3848314606741573,YDR127W,0.3187808896210873
1216,0.4046692607003891,YDR128W,0.28378378378378377
1225,0.7769423558897243,YDR137W,0.6933045356371489
1226,0.34051724137931033,YDR138W,0.22535211267605634
1229,0.4517978113600834,YDR140W,0.24884615384615386
1234,0.4124124124124124,YDR145W,0.33195307108350586
1238,0.5087108013937283,YDR147W,0.425
1240,0.4861878453038674,YDR150W,0.43174603174603177
1242,0.4916666666666666,YDR152W,0.3633217993079585
1244,0.601207729468599,YDR156W,0.4612418831168831
1245,0.9331195602382044,YDR158W,0.8984817584409699
1248,0.4565217391304348,YDR159W,0.4363636363636363
1249,0.7352941176470589,YDR160W,0.5603448275862069
1250,0.6392961876832844,YDR161W,0.5712309820193637
1254,0.2344689378757515,YDR163W,0.1553191489361702
1257,0.5232,YDR165W,0.4357638888888889
1259,0.41147621383030897,YDR167W,0.3136531365313653
1261,0.5188034188034188,YDR168W,0.4193313953488372
1265,0.37668161434977576,YDR171W,0.2845379688929552
1268,0.3269748104671069,YDR172W,0.2473421566500325
1270,0.8870523415977961,YDR174W,0.8275862068965517
1273,0.3712737127371274,YDR176W,0.27440633245382584
1274,0.5587375803623612,YDR177W,0.4273743016759777
1276,0.2354796320630749,YDR178W,0.13986826811313444
1278,0.7471264367816092,YDR180W,0.57
1279,0.2551020408163265,YDR182W,0.18731117824773413
1280,0.6836283185840708,YDR183W,0.5756972111553785
1284,0.4481289930027381,YDR188W,0.3002944062806673
1286,0.4798534798534799,YDR189W,0.30071174377224197
1287,0.4971751412429379,YDR191W,0.2469135802469136
1289,0.5227272727272727,YDR195W,0.3026315789473684
1293,0.3543859649122807,YDR197W,0.2
1294,0.5827464788732394,YDR201W,0.5236641221374045
1295,0.29906542056074764,YDR204W,0.26785714285714285
1296,0.2713675213675213,YDR205W,0.21104185218165628
1297,0.23673469387755106,YDR206W,0.2217391304347826
1299,0.7273584905660377,YDR208W,0.5748148148148148
1301,0.5406889665501747,YDR210W,0.4062918340026774
1303,0.5755395683453237,YDR211W,0.4698996655518395
1307,0.4636736664252957,YDR212W,0.3138410752181089
1308,0.6833333333333333,YDR213W,0.5416666666666666
1310,0.7653035306070612,YDR214W,0.6085445625511039
1313,0.4871323529411765,YDR216W,0.3303249097472924
1314,0.6627906976744186,YDR216W,0.5183946488294314
1318,0.4016064257028112,YDR221W,0.2576271186440678
1319,0.4767441860465117,YDR222W,0.3619909502262443
1322,0.6669317834200061,YDR225W,0.5662210923404953
1323,0.6393908105317502,YDR226W,0.5560576716160964
1324,0.7142857142857143,YDR227W,0.6358024691358025
1326,0.5964912280701754,YDR229W,0.6055776892430279
1328,0.4489208633093525,YDR232W,0.340797378481704
1329,0.2961165048543689,YDR232W,0.2727272727272727
1335,0.5501930501930502,YDR234W,0.4412733260153677
1340,0.4880546075085324,YDR235W,0.3633952254641911
1342,0.2257495590828924,YDR237W,0.13154533844189015
1345,0.5849056603773585,YDR242W,0.4868421052631579
1347,0.4273504273504273,YDR244W,0.25874125874125875
1348,0.4875558391831525,YDR245W,0.3641207815275311
1349,0.1711340206185567,YDR246W,0.12953367875647667
1351,0.3927893738140417,YDR247W,0.2604042806183116
1352,0.2037914691943128,YDR247W,0.1270358306188925
1355,0.5889724310776943,YDR251W,0.4512683578104139
1357,0.6278026905829597,YDR252W,0.4311926605504587
1359,0.4015748031496063,YDR254W,0.2093862815884477
1370,0.5465116279069767,YDR262W,0.4592790387182911
1371,0.6923076923076923,YDR265W,0.4366197183098591
1372,0.4901960784313725,YDR265W,0.330188679245283
1375,0.4203296703296704,YDR268W,0.327217125382263
1377,0.4717832957110609,YDR270W,0.3016393442622951
1378,0.4043433298862461,YDR272W,0.327551432029044
1379,0.5211267605633803,YDR275W,0.4065040650406504
1381,0.5959595959595959,YDR275W,0.5280373831775701
1386,0.4451612903225807,YDR279W,0.2272727272727273
1387,0.21764705882352944,YDR280W,0.12397761515281965
1394,0.6619217081850534,YDR287W,0.6694915254237288
1395,0.6137724550898204,YDR288W,0.5062893081761006
1396,0.7584905660377359,YDR291W,0.6543624161073825
1400,0.7446569178852643,YDR296W,0.6628543013426156
1401,0.8214565387627252,YDR297W,0.7205165692007798
1403,0.6226650062266501,YDR299W,0.5491266375545851
1404,0.7660550458715596,YDR301W,0.681592039800995
1405,0.4981684981684982,YDR302W,0.35748792270531393
1412,0.8210180623973727,YDR307W,0.7237569060773481
1415,0.6309226932668329,YDR311W,0.5202492211838006
1416,0.6043010752688172,YDR312W,0.4615384615384616
1418,0.5838926174496645,YDR316W,0.4695787831513261
1420,0.2988505747126437,YDR316W-A,0.2347826086956521
1422,0.6927710843373494,YDR318W,0.4761904761904762
1424,0.41,YDR320W-B,0.2818181818181818
1425,0.4563986409966025,YDR321W,0.3450479233226837
1426,0.3278985507246377,YDR322W,0.2310679611650485
1430,0.4896265560165975,YDR325W,0.3612334801762114
1431,0.6351351351351351,YDR330W,0.544973544973545
1432,0.6136986301369863,YDR331W,0.4847560975609756
1435,0.4744897959183674,YDR334W,0.3493975903614458
1436,0.5502717391304348,YDR335W,0.4381313131313132
1437,0.3692307692307693,YDR335W,
1440,0.7236598890942699,YDR337W,0.6105442176870748
1461,0.2889060092449923,YDR347W,0.19702338766832034
1466,0.4082774049217002,YDR351W,0.3140726933830382
1468,0.6170703575547867,YDR352W,0.551789077212806
1470,0.6842305497431995,YDR353W,0.6384264232008593
1476,0.4910086004691165,YDR354W,0.3623110151187905
1478,0.5254691689008043,YDR356W,0.3852040816326531
1479,0.33480176211453744,YDR358W,0.23507462686567165
