ID,cap,uncap,xrn1_1,Assigned_gene_name
2,9,7,0.5625,YAL066W
3,43,10,0.8113207547169812,YAL064W-B
13,27,10,0.7297297297297297,YAL062W
14,54,48,0.5294117647058824,YAL062W
15,6,8,0.42857142857142855,YAL062W
19,36,9,0.8,YAL061W
23,744,444,0.6262626262626263,YAL060W
25,735,695,0.513986013986014,YAL059W
27,145,34,0.8100558659217877,YAL058W
28,216,188,0.5346534653465347,YAL056W
29,76,17,0.8172043010752689,YAL055W
33,826,944,0.4666666666666667,YAL053W
36,63,96,0.3962264150943397,YAL051W
39,4,8,0.3333333333333333,YAL044W-A
40,44,22,0.6666666666666666,YAL044W-A
41,1608,1539,0.5109628217349858,YAL044W-A
42,2952,650,0.8195446973903387,YAL042W
46,107,309,0.25721153846153844,YAL041W
51,3,15,0.16666666666666666,YAL038W
52,74261,4598,0.9416934021481378,YAL038W
58,17,15,0.53125,YAL037W
59,41,40,0.5061728395061729,YAL037W
61,2219,596,0.7882770870337478,YAL035W
64,104,143,0.42105263157894735,YAL034W-A
66,1307,372,0.7784395473496128,YAL033W
67,387,213,0.645,YAL030W
68,32,4,0.8888888888888888,YAL028W
69,73,30,0.7087378640776699,YAL028W
70,205,152,0.5742296918767507,YAL027W
74,741,257,0.7424849699398798,YAL019W
75,316,44,0.8777777777777778,YAL017W
76,29,8,0.7837837837837838,YAL017W
77,17,9,0.6538461538461539,YAL017W
78,2137,1264,0.6283446045280799,YAL016W
79,75,134,0.3588516746411483,YAL013W
81,11337,2959,0.7930190263010632,YAL012W
84,64,63,0.5039370078740157,YAL011W
86,201,118,0.6300940438871473,YAL009W
87,444,204,0.6851851851851852,YAL008W
91,26,48,0.35135135135135137,YAL003W
92,18773,8088,0.6988943077324001,YAL003W
96,139,185,0.4290123456790124,YAL002W
98,205,182,0.5297157622739018,YAR002W
99,416,196,0.6797385620915033,YAR003W
100,292,154,0.6547085201793722,YAR008W
102,1667,1440,0.536530415191503,YAR015W
110,32,4,0.8888888888888888,YAR027W
111,162,134,0.5472972972972973,YAR027W
114,310,173,0.6418219461697723,YAR028W
115,2,1,0.6666666666666666,YAR029W
116,1,0,1.0,YAR029W
120,263,129,0.6709183673469388,YAR033W
122,2,0,1.0,YAR035W
126,171,99,0.6333333333333333,YAR042W
129,0,2,0.0,YAR075W
130,173,163,0.5148809523809523,YBL102W
131,20,13,0.6060606060606061,YBL100W-A
133,2767,1901,0.5927592116538132,YBL099W
134,16,6,0.7272727272727273,YBL099W
135,171,57,0.75,YBL098W
138,59,27,0.686046511627907,YBL097W
140,192,71,0.7300380228136882,YBL095W
141,30144,20731,0.5925110565110565,YBL092W
146,619,1336,0.3166240409207161,YBL090W
147,336,288,0.5384615384615384,YBL089W
148,173,440,0.2822185970636215,YBL085W
149,1064,306,0.7766423357664234,YBL081W
150,9,47,0.16071428571428573,YBL081W
154,727,774,0.4843437708194537,YBL079W
156,1369,580,0.7024114930733709,YBL071W-A
157,476,117,0.8026981450252951,YBL069W
159,1536,582,0.7252124645892352,YBL068W
160,99,125,0.4419642857142857,YBL063W
161,55,28,0.6626506024096386,YBL060W
162,84,62,0.5753424657534246,YBL060W
164,980,260,0.7903225806451613,YBL058W
165,830,512,0.6184798807749627,YBL056W
166,10,8,0.5555555555555556,YBL054W
167,10,5,0.6666666666666666,YBL054W
168,13,37,0.26,YBL054W
169,72,177,0.2891566265060241,YBL054W
174,1084,963,0.5295554469956033,YBL050W
175,50,6,0.8928571428571429,YBL049W
176,8,2,0.8,YBL049W
178,121,86,0.5845410628019324,YBL046W
180,97,29,0.7698412698412699,YBL043W
182,115,68,0.6284153005464481,YBL041W
183,2460,401,0.8598392170569731,YBL041W
185,268,229,0.5392354124748491,YBL039W-B
186,26,21,0.5531914893617021,YBL039W-B
187,321,196,0.620889748549323,YBL038W
188,207,209,0.4975961538461538,YBL037W
190,352,333,0.5138686131386861,YBL032W
191,22,47,0.3188405797101449,YBL031W
192,158,31,0.8359788359788359,YBL029W
194,22662,22202,0.505126604850214,YBL027W
196,10,8,0.5555555555555556,YBL026W
197,6,3,0.6666666666666666,YBL026W
198,4,9,0.3076923076923077,YBL026W
199,593,286,0.6746302616609784,YBL026W
200,533,80,0.8694942903752039,YBL025W
201,1589,269,0.8552206673842842,YBL024W
202,25,17,0.5952380952380952,YBL020W
203,981,337,0.7443095599393019,YBL020W
205,64,32,0.6666666666666666,YBL019W
206,0,3,0.0,YBL016W
207,1,4,0.2,YBL016W
208,428,95,0.8183556405353728,YBL016W
210,351,61,0.8519417475728155,YBL015W
213,28,29,0.4912280701754386,YBL013W
215,381,188,0.6695957820738138,YBL011W
217,90,15,0.8571428571428571,YBL009W
218,257,116,0.6890080428954424,YBL008W
220,7,12,0.3684210526315789,YBL006W-A
221,22,11,0.6666666666666666,YBL005W
222,89,56,0.6137931034482759,YBL005W
224,49,46,0.5157894736842106,YBL005W-A
225,35,36,0.4929577464788733,YBL005W-A
229,755,365,0.6741071428571429,YBL004W
230,7026,2129,0.7674494811578373,YBL002W
234,1650,430,0.7932692307692307,YBR003W
235,10,7,0.5882352941176471,YBR005W
236,587,264,0.6897767332549941,YBR005W
237,117,20,0.8540145985401459,YBR005W
239,153,39,0.796875,YBR006W
248,1220,2178,0.3590347263095939,YBR010W
250,13,11,0.5416666666666666,YBR016W
251,919,593,0.6078042328042328,YBR016W
254,276,91,0.7520435967302452,YBR021W
255,580,287,0.6689734717416378,YBR022W
258,99,83,0.5439560439560439,YBR024W
259,110,56,0.6626506024096386,YBR030W
260,361,175,0.6735074626865671,YBR030W
261,11138,4708,0.7028903193234886,YBR031W
264,0,1,0.0,YBR033W
265,3,3,0.5,YBR033W
273,672,456,0.5957446808510638,YBR038W
276,2749,848,0.7642479844314707,YBR039W
278,570,218,0.7233502538071066,YBR041W
286,103,30,0.7744360902255639,YBR047W
288,46,36,0.5609756097560976,YBR048W
289,40342,11621,0.7763601023805401,YBR048W
293,15,12,0.5555555555555556,YBR051W
298,83,60,0.5804195804195804,YBR054W
299,1446,934,0.607563025210084,YBR054W
301,280,216,0.5645161290322581,YBR056W
305,477,287,0.6243455497382199,YBR056W-A
313,653,697,0.4837037037037037,YBR071W
316,5,1,0.8333333333333334,YBR072W
317,2,13,0.13333333333333333,YBR072W
318,222,101,0.6873065015479877,YBR072W
320,701,131,0.8425480769230769,YBR073W
321,784,578,0.5756240822320118,YBR074W
324,5664,7609,0.42673095758306334,YBR078W
329,30,15,0.6666666666666666,YBR083W
330,22,11,0.6666666666666666,YBR083W
331,132,249,0.3464566929133858,YBR083W
333,1586,706,0.6919720767888308,YBR084W
334,134,48,0.7362637362637363,YBR085W
338,43,15,0.7413793103448276,YBR087W
339,480,152,0.7594936708860759,YBR087W
344,194,60,0.7637795275590551,YBR094W
345,268,899,0.22964867180805484,YBR096W
346,239,68,0.7785016286644951,YBR097W
347,158,35,0.8186528497409327,YBR098W
348,43,61,0.4134615384615384,YBR103W
349,24,14,0.631578947368421,YBR103W
350,619,317,0.6613247863247863,YBR104W
352,3512,1760,0.6661608497723824,YBR106W
355,4,6,0.4,YBR108W
356,76,43,0.6386554621848739,YBR108W
357,318,210,0.6022727272727273,YBR110W
358,753,236,0.7613751263902933,YBR110W
360,711,287,0.7124248496993988,YBR111W-A
362,179,23,0.8861386138613861,YBR114W
366,11,7,0.6111111111111112,YBR118W
367,93170,41976,0.6894025720332085,YBR118W
369,84,61,0.5793103448275863,YBR119W
371,4,2,0.6666666666666666,YBR124W
373,1573,387,0.8025510204081633,YBR126W-A
376,50,33,0.6024096385542169,YBR131W
377,11,5,0.6875,YBR135W
378,782,430,0.6452145214521452,YBR135W
379,128,106,0.5470085470085471,YBR136W
381,1150,106,0.9156050955414012,YBR137W
384,2102,414,0.8354531001589826,YBR139W
385,206,73,0.7383512544802867,YBR141W-A
386,170,277,0.38031319910514544,YBR142W
388,190,244,0.4377880184331797,YBR145W
390,574,1132,0.3364595545134818,YBR146W
392,53,19,0.7361111111111112,YBR147W
393,1117,1014,0.5241670577193805,YBR149W
394,600,272,0.6880733944954128,YBR151W
396,18,37,0.3272727272727273,YBR152W
398,299,102,0.7456359102244389,YBR153W
400,322,134,0.7061403508771931,YBR155W
406,6,3,0.6666666666666666,YBR158W
407,1117,233,0.8274074074074074,YBR158W
408,1876,777,0.7071240105540897,YBR159W
409,339,343,0.4970674486803519,YBR160W
410,176,120,0.5945945945945946,YBR161W
412,90,16,0.8490566037735849,YBR162W-A
413,79,63,0.5563380281690141,YBR162W-A
414,3571,427,0.8931965982991495,YBR162W-A
415,324,273,0.542713567839196,YBR163W
416,21,8,0.7241379310344828,YBR163W
418,361,90,0.8004434589800443,YBR165W
419,15,5,0.75,YBR165W
421,8,1,0.8888888888888888,YBR168W
422,2,0,1.0,YBR168W
423,2,5,0.2857142857142857,YBR168W
424,187,65,0.7420634920634921,YBR168W
425,82,25,0.7663551401869159,YBR168W
426,521,385,0.5750551876379691,YBR171W
428,32,5,0.8648648648648649,YBR175W
429,380,240,0.6129032258064516,YBR175W
431,133,41,0.7643678160919541,YBR176W
432,4,0,1.0,YBR178W
435,17,4,0.8095238095238095,YBR183W
436,661,102,0.8663171690694627,YBR183W
437,19,17,0.5277777777777778,YBR184W
440,1986,1198,0.6237437185929648,YBR187W
441,19279,13162,0.5942788446718659,YBR189W
443,36,20,0.6428571428571429,YBR191W
444,26674,20085,0.5704570243161744,YBR191W
445,5,96,0.049504950495049514,YBR191W-A
446,251,66,0.7917981072555205,YBR192W
447,159,182,0.4662756598240469,YBR194W
448,24,0,1.0,YBR194W
454,870,344,0.7166392092257001,YBR199W
455,225,121,0.6502890173410405,YBR200W
456,148,142,0.5103448275862069,YBR201W
458,250,233,0.5175983436853002,YBR202W
460,101,16,0.8632478632478633,YBR203W
461,41,20,0.6721311475409836,YBR203W
464,1171,191,0.8597650513950074,YBR205W
465,325,401,0.4476584022038568,YBR207W
468,122,82,0.5980392156862745,YBR210W
469,827,249,0.7685873605947955,YBR210W
471,144,84,0.631578947368421,YBR212W
472,87,20,0.8130841121495327,YBR213W
473,552,104,0.8414634146341463,YBR214W
474,170,48,0.7798165137614679,YBR215W
476,540,43,0.9262435677530018,YBR217W
478,96,27,0.7804878048780488,YBR225W
479,28,12,0.7,YBR228W
480,96,101,0.4873096446700508,YBR228W
482,22,175,0.1116751269035533,YBR230W-A
483,49,26,0.6533333333333333,YBR233W
484,312,335,0.482225656877898,YBR233W-A
485,833,247,0.7712962962962963,YBR235W
486,81,190,0.2988929889298893,YBR237W
489,7,5,0.5833333333333334,YBR242W
490,1,1,0.5,YBR242W
491,347,337,0.5073099415204678,YBR242W
492,33,8,0.8048780487804879,YBR242W
493,54,82,0.3970588235294117,YBR244W
494,271,103,0.7245989304812834,YBR244W
495,417,483,0.4633333333333333,YBR246W
497,15,15,0.5,YBR250W
499,367,164,0.6911487758945386,YBR251W
500,4082,527,0.8856584942503797,YBR252W
501,4,2,0.6666666666666666,YBR253W
502,758,346,0.6865942028985508,YBR253W
503,83,131,0.3878504672897196,YBR255W
506,5,1,0.8333333333333334,YBR257W
507,236,96,0.7108433734939759,YBR257W
508,85,80,0.5151515151515151,YBR259W
509,978,411,0.7041036717062635,YBR263W
510,352,243,0.5915966386554622,YBR265W
511,196,150,0.5664739884393064,YBR267W
513,522,830,0.38609467455621294,YBR268W
516,46,24,0.6571428571428571,YBR271W
517,115,169,0.4049295774647888,YBR271W
518,237,70,0.7719869706840391,YBR274W
519,176,178,0.4971751412429379,YBR278W
522,321,143,0.6918103448275862,YBR279W
525,5,1,0.8333333333333334,YBR282W
526,168,402,0.29473684210526313,YBR282W
528,86,20,0.8113207547169812,YBR284W
531,8,4,0.6666666666666666,YBR285W
532,381,358,0.5155615696887687,YBR286W
535,3716,1352,0.7332280978689818,YBR287W
540,62,19,0.7654320987654321,YBR289W
542,517,316,0.6206482593037215,YBR290W
546,125,48,0.7225433526011561,YBR293W
547,5,2,0.7142857142857143,YBR293W
548,28,5,0.8484848484848485,YBR293W
552,23,6,0.7931034482758621,YBR295W
553,133,153,0.465034965034965,YBR295W
556,5,2,0.7142857142857143,YBR297W
557,298,94,0.7602040816326531,YBR297W
559,5,3,0.625,YBR299W
560,11,0,1.0,YBR299W
565,193,200,0.4910941475826972,YCL063W
566,783,92,0.8948571428571429,YCL058W-A
567,5,6,0.4545454545454545,YCL057W
568,3,12,0.2,YCL057W
569,751,811,0.4807938540332906,YCL057W
570,103,100,0.5073891625615764,YCL055W
575,7,7,0.5,YCL054W-A
576,37,80,0.3162393162393162,YCL054W-A
577,1006,840,0.5449620801733478,YCL054W-A
578,539,126,0.8105263157894737,YCL054W
579,316,191,0.6232741617357002,YCL051W
583,30,13,0.6976744186046512,YCL048W-A
584,11,1,0.9166666666666666,YCL048W-A
585,41,17,0.7068965517241379,YCL048W-A
593,106,36,0.7464788732394366,YCL042W
594,1058,535,0.6641556811048337,YCL040W
598,262,34,0.8851351351351351,YCL039W
602,132,176,0.42857142857142855,YCL036W
603,11,4,0.7333333333333333,YCL034W
604,10,5,0.6666666666666666,YCL034W
605,332,203,0.6205607476635514,YCL034W
606,323,109,0.7476851851851852,YCL032W
610,853,272,0.7582222222222222,YCL028W
612,19,18,0.5135135135135135,YCL027W
615,198,38,0.8389830508474576,YCL024W
616,3,2,0.6,YCL021W-A
617,0,2,0.0,YCL021W-A
619,200,40,0.8333333333333334,YCL019W
620,10,1,0.9090909090909092,YCL019W
621,0,1,0.0,YCL019W
622,2,2,0.5,YCL020W
623,408,128,0.7611940298507462,YCL018W
625,8,2,0.8,YCL014W
626,123,141,0.4659090909090909,YCL014W
628,4421,870,0.8355698355698356,YCL005W-A
629,4,2,0.6666666666666666,YCL005W
630,524,382,0.5783664459161147,YCL005W
632,215,32,0.8704453441295547,YCL004W
634,2158,1062,0.6701863354037267,YCL001W
640,949,495,0.6572022160664821,YCR003W
650,1173,501,0.7007168458781362,YCR008W
651,2,4,0.3333333333333333,YCR008W
654,5,1,0.8333333333333334,YCR012W
655,120401,92937,0.5643673419643945,YCR012W
662,341,246,0.5809199318568995,YCR016W
666,5,10,0.3333333333333333,YCR019W
667,182,107,0.6297577854671279,YCR019W
668,18,4,0.8181818181818182,YCR019W
669,1024,2405,0.2986293379994168,YCR020W-B
682,14,5,0.7368421052631579,YCR032W
683,146,95,0.6058091286307054,YCR032W
684,242,128,0.6540540540540539,YCR033W
685,1956,331,0.8552689112374291,YCR034W
686,596,380,0.610655737704918,YCR036W
691,77,46,0.6260162601626016,YCR045W-A
692,99,37,0.7279411764705882,YCR045W-A
695,4,2,0.6666666666666666,YCR047W-A
696,436,410,0.5153664302600472,YCR048W
699,1541,424,0.7842239185750636,YCR051W
700,229,160,0.5886889460154242,YCR052W
702,1179,2856,0.2921933085501859,YCR053W
705,24,37,0.3934426229508197,YCR060W
706,662,321,0.6734486266531028,YCR060W
707,326,103,0.7599067599067599,YCR061W
713,215,141,0.6039325842696629,YCR063W
714,76,59,0.562962962962963,YCR065W
715,40,43,0.4819277108433735,YCR065W
717,97,34,0.7404580152671756,YCR066W
718,8,0,1.0,YCR068W
719,25,9,0.7352941176470589,YCR068W
720,609,632,0.4907332796132152,YCR068W
721,761,520,0.5940671350507416,YCR069W
723,1216,217,0.8485694347522679,YCR073W-A
726,6,0,1.0,YCR075W-A
727,552,74,0.8817891373801917,YCR075W-A
729,240,131,0.6469002695417789,YCR079W
731,304,107,0.7396593673965937,YCR081W
732,1940,1166,0.6245975531229878,YCR082W
733,485,209,0.6988472622478387,YCR083W
734,1,2,0.3333333333333333,YCR085W
735,5,1,0.8333333333333334,YCR086W
736,72,108,0.4,YCR086W
737,8,2,0.8,YCR087W
738,48,17,0.7384615384615385,YCR088W
739,93,357,0.20666666666666667,YCR088W
741,158,92,0.632,YCR089W
742,4,5,0.4444444444444444,YCR089W
743,1,1,0.5,YCR089W
745,56,21,0.7272727272727273,YCR091W
747,554,1215,0.3131712832108536,YCR093W
750,864,176,0.8307692307692308,YCR094W
751,88,73,0.546583850931677,YCR095W-A
754,169,541,0.2380281690140845,YCR097W
755,2,3,0.4,YCR097W-A
767,6,3,0.6666666666666666,YCR102W-A
769,29,14,0.6744186046511628,YCR106W
770,233,89,0.7236024844720497,YCR106W
771,4,1,0.8,YCR107W
782,22,29,0.4313725490196079,YDL241W
783,4,0,1.0,YDL241W
784,72,87,0.4528301886792453,YDL241W
785,23,8,0.7419354838709677,YDL240W
786,127,34,0.7888198757763976,YDL240W
787,10,0,1.0,YDL237W
788,318,605,0.3445287107258938,YDL237W
790,614,368,0.6252545824847251,YDL236W
793,57,75,0.4318181818181818,YDL233W
794,1436,457,0.7585842577918648,YDL232W
795,1,4,0.2,YDL230W
796,182,130,0.5833333333333334,YDL230W
797,21791,7702,0.7388532872206964,YDL229W
806,285,120,0.7037037037037037,YDL225W
809,12,3,0.8,YDL221W
810,982,846,0.537199124726477,YDL219W
811,1,0,1.0,YDL218W
818,8386,2413,0.7765533845726457,YDL212W
822,3,0,1.0,YDL210W
826,4153,3168,0.5672722305695943,YDL208W
827,450,168,0.7281553398058253,YDL207W
828,103,45,0.6959459459459459,YDL206W
829,214,84,0.7181208053691275,YDL204W
830,234,185,0.5584725536992841,YDL204W
831,468,161,0.7440381558028617,YDL202W
832,479,245,0.6616022099447514,YDL201W
835,11,26,0.2972972972972973,YDL196W
836,1271,569,0.6907608695652174,YDL195W
839,72,51,0.5853658536585366,YDL194W
840,294,449,0.39569313593539707,YDL193W
841,36,14,0.72,YDL193W
842,10809,7001,0.6069062324536777,YDL192W
845,31581,49771,0.3882018880912577,YDL191W
847,151,188,0.4454277286135693,YDL189W
849,897,560,0.6156485929993136,YDL185W
852,386,319,0.5475177304964539,YDL182W
854,3839,1529,0.7151639344262295,YDL181W
855,86,64,0.5733333333333334,YDL180W
856,58,83,0.4113475177304965,YDL179W
857,145,135,0.5178571428571429,YDL179W
858,392,269,0.5930408472012103,YDL178W
861,57,218,0.20727272727272728,YDL176W
862,177,116,0.6040955631399317,YDL173W
863,221,176,0.5566750629722922,YDL170W
864,389,445,0.4664268585131894,YDL168W
865,3,11,0.21428571428571427,YDL165W
866,170,316,0.3497942386831276,YDL165W
867,5,16,0.2380952380952381,YDL161W
868,875,507,0.6331403762662807,YDL161W
871,65,157,0.2927927927927928,YDL159W
872,15,16,0.4838709677419355,YDL156W
873,459,36,0.9272727272727272,YDL155W
875,196,222,0.4688995215311005,YDL150W
876,38,42,0.475,YDL149W
877,2480,1470,0.6278481012658228,YDL147W
880,148,46,0.7628865979381443,YDL146W
882,1596,1099,0.5922077922077922,YDL143W
883,494,252,0.6621983914209115,YDL141W
884,8,7,0.5333333333333333,YDL141W
887,146,52,0.7373737373737373,YDL138W
889,2680,5190,0.3405336721728081,YDL137W
891,13292,22177,0.3747497814993375,YDL136W
896,16,36,0.3076923076923077,YDL133W
897,214,88,0.7086092715231788,YDL133W
898,173,59,0.7456896551724138,YDL133W
900,214,195,0.5232273838630807,YDL132W
901,787,271,0.7438563327032136,YDL131W
902,1155,184,0.8625840179238238,YDL130W-A
904,23316,7477,0.7571850745299257,YDL130W
906,95,80,0.5428571428571428,YDL129W
907,1169,677,0.633261105092091,YDL128W
909,8,6,0.5714285714285714,YDL127W
910,100,104,0.4901960784313725,YDL127W
913,17,8,0.68,YDL124W
914,1205,2757,0.30413932357395257,YDL124W
917,10,43,0.18867924528301888,YDL123W
918,1266,771,0.6215022091310751,YDL123W
920,1,2,0.3333333333333333,YDL122W
921,390,391,0.49935979513444295,YDL122W
922,71,61,0.5378787878787878,YDL122W
923,490,230,0.6805555555555556,YDL120W
925,204,75,0.7311827956989247,YDL117W
926,230,100,0.696969696969697,YDL117W
927,388,183,0.6795096322241682,YDL116W
928,24,2,0.9230769230769232,YDL114W-A
929,108,185,0.36860068259385664,YDL112W
931,488,217,0.6921985815602837,YDL108W
932,79,28,0.7383177570093458,YDL107W
937,10,4,0.7142857142857143,YDL105W
938,39,22,0.639344262295082,YDL105W
940,240,59,0.802675585284281,YDL102W
941,408,341,0.5447263017356475,YDL099W
942,334,211,0.6128440366972477,YDL095W
943,41,59,0.41,YDL093W
946,405,1252,0.2444176222088111,YDL092W
949,111,92,0.5467980295566502,YDL089W
950,30,56,0.3488372093023256,YDL089W
951,1864,415,0.8179025888547609,YDL086W
953,5,1,0.8333333333333334,YDL085W
954,2242,1261,0.640022837567799,YDL084W
955,12,14,0.4615384615384616,YDL084W
956,22188,3795,0.8539429627063849,YDL082W
967,5,42,0.10638297872340426,YDL075W
968,2,4,0.3333333333333333,YDL075W
969,26044,6053,0.8114153970776085,YDL075W
971,285,312,0.4773869346733669,YDL073W
972,66,31,0.6804123711340206,YDL070W
973,762,156,0.8300653594771242,YDL070W
975,47,52,0.4747474747474748,YDL066W
976,6002,1436,0.8069373487496639,YDL066W
978,896,303,0.7472894078398665,YDL064W
979,259,226,0.534020618556701,YDL060W
980,241,216,0.5273522975929978,YDL058W
981,23,32,0.41818181818181815,YDL057W
984,106,51,0.6751592356687898,YDL056W
987,1287,1645,0.438949522510232,YDL051W
990,12,4,0.75,YDL047W
991,826,196,0.8082191780821918,YDL047W
992,4670,3640,0.5619735258724429,YDL046W
993,1601,781,0.6721242653232578,YDL045W-A
1003,76,58,0.5671641791044776,YDL031W
1005,110,54,0.6707317073170732,YDL030W
1007,767,230,0.7693079237713141,YDL029W
1010,19,20,0.4871794871794872,YDL026W
1011,4,12,0.25,YDL025W-A
1014,2,1067,0.0018709073900841906,YDL022W
1015,21,11,0.65625,YDL021W
1017,155,63,0.7110091743119266,YDL017W
1019,1193,1206,0.4972905377240517,YDL014W
1021,178,194,0.478494623655914,YDL013W
1022,73,7,0.9125,YDL010W
1023,272,306,0.4705882352941176,YDL010W
1026,1047,527,0.6651842439644219,YDL008W
1027,123,1,0.9919354838709676,YDL007W
1028,992,412,0.7065527065527065,YDL007W
1030,312,201,0.6081871345029239,YDL006W
1032,6,3,0.6666666666666666,YDL004W
1033,4882,5923,0.451827857473392,YDL004W
1034,17,6,0.7391304347826086,YDL003W
1035,305,93,0.7663316582914573,YDL003W
1036,64,71,0.4740740740740741,YDL001W
1038,5,3,0.625,YDR002W
1039,3066,3391,0.4748335140157968,YDR002W
1041,670,391,0.6314797360980208,YDR003W
1042,19,53,0.2638888888888889,YDR003W-A
1043,6,10,0.375,YDR003W-A
1044,3,16,0.15789473684210525,YDR004W
1045,211,191,0.5248756218905473,YDR004W
1047,190,38,0.8333333333333334,YDR007W
1048,227,99,0.6963190184049081,YDR007W
1050,30,7,0.8108108108108109,YDR009W
1051,7,1,0.875,YDR009W
1054,582,159,0.7854251012145749,YDR011W
1055,3,6,0.3333333333333333,YDR011W
1056,76,59,0.562962962962963,YDR011W
1058,97,46,0.6783216783216783,YDR012W
1059,10,4,0.7142857142857143,YDR012W
1060,15273,5422,0.7380043488765402,YDR012W
1062,0,43,0.0,YDR013W
1063,287,142,0.6689976689976689,YDR013W
1064,200,109,0.6472491909385113,YDR014W
1065,6,2,0.75,YDR014W-A
1073,15,5,0.75,YDR021W
1074,66,53,0.5546218487394958,YDR021W
1075,3232,1376,0.7013888888888888,YDR023W
1076,30,20,0.6,YDR025W
1077,17465,12276,0.5872364748999698,YDR025W
1080,875,125,0.875,YDR031W
1083,86,2,0.9772727272727272,YDR033W
1084,7210,14300,0.33519293351929336,YDR033W
1089,0,168,0.0,YDR034W-B
1090,45,31,0.5921052631578947,YDR034W-B
1091,361,410,0.4682230869001297,YDR035W
1093,45,30,0.6,YDR037W
1094,3640,3714,0.4949687245036714,YDR037W
1096,478,557,0.4618357487922705,YDR041W
1104,123,79,0.6089108910891089,YDR044W
1105,407,177,0.696917808219178,YDR044W
1106,10,10,0.5,YDR047W
1107,1025,210,0.8299595141700404,YDR047W
1108,905,262,0.7754927163667523,YDR047W
1110,116,84,0.58,YDR049W
1115,6,8,0.42857142857142855,YDR055W
1116,1259,446,0.7384164222873901,YDR055W
1120,153,66,0.6986301369863014,YDR057W
1121,16,10,0.6153846153846154,YDR060W
1122,1047,649,0.6173349056603774,YDR060W
1123,239,335,0.4163763066202091,YDR061W
1125,2190,535,0.8036697247706422,YDR062W
1126,15,26,0.36585365853658536,YDR062W
1127,929,960,0.4917946003176284,YDR063W
1128,92970,4558,0.9532647034697728,YDR064W
1133,143,102,0.5836734693877551,YDR065W
1138,5,8,0.38461538461538464,YDR068W
1139,184,122,0.6013071895424836,YDR068W
1144,57,9,0.8636363636363636,YDR073W
1145,779,510,0.604344453064391,YDR073W
1147,6,10,0.375,YDR074W
1148,541,849,0.3892086330935252,YDR074W
1150,149,82,0.645021645021645,YDR075W
1151,2,0,1.0,YDR075W
1152,107,72,0.5977653631284916,YDR076W
1154,10,10,0.5,YDR077W
1155,34205,6791,0.8343496926529418,YDR077W
1161,5,2,0.7142857142857143,YDR079W
1162,12,5,0.7058823529411765,YDR079W
1163,169,107,0.6123188405797102,YDR079W
1164,103,52,0.6645161290322581,YDR080W
1165,152,164,0.4810126582278481,YDR082W
1166,459,152,0.7512274959083469,YDR083W
1172,12,5,0.7058823529411765,YDR089W
1173,254,105,0.7075208913649025,YDR089W
1175,412,718,0.3646017699115045,YDR092W
1177,931,186,0.8334825425246195,YDR093W
1179,40,76,0.3448275862068966,YDR096W
1180,39,15,0.7222222222222222,YDR096W
1181,105,71,0.5965909090909091,YDR096W
1182,37,18,0.6727272727272727,YDR096W
1185,932,1798,0.3413919413919414,YDR099W
1190,1570,387,0.8022483392948391,YDR100W
1191,50,16,0.7575757575757576,YDR103W
1192,500,149,0.7704160246533128,YDR103W
1194,18,12,0.6,YDR106W
1197,93,110,0.458128078817734,YDR108W
1198,309,152,0.6702819956616052,YDR110W
1199,2237,1514,0.5963743001866169,YDR115W
1201,30,24,0.5555555555555556,YDR118W
1202,1648,821,0.667476711219117,YDR119W
1203,528,52,0.9103448275862068,YDR119W-A
1204,40,77,0.3418803418803419,YDR121W
1205,489,377,0.5646651270207852,YDR122W
1206,63,62,0.504,YDR124W
1207,16,24,0.4,YDR124W
1208,9,3,0.75,YDR124W
1209,34,164,0.1717171717171717,YDR124W
1210,122,60,0.6703296703296703,YDR126W
1214,11,9,0.55,YDR127W
1215,672,880,0.4329896907216495,YDR127W
1216,169,104,0.6190476190476191,YDR128W
1225,286,86,0.7688172043010753,YDR137W
1226,224,212,0.5137614678899083,YDR138W
1228,17,37,0.3148148148148148,YDR140W
1229,1969,630,0.7575990765679107,YDR140W
1233,10,3,0.7692307692307693,YDR145W
1234,418,365,0.5338441890166028,YDR145W
1235,2,1,0.6666666666666666,YDR145W
1237,239,19,0.9263565891472868,YDR147W
1238,159,45,0.7794117647058824,YDR147W
1239,14,8,0.6363636363636364,YDR150W
1240,355,209,0.6294326241134752,YDR150W
1241,2,3,0.4,YDR152W
1242,788,411,0.6572143452877398,YDR152W
1243,4,1,0.8,YDR156W
1244,6508,2551,0.7184015895794238,YDR156W
1245,11823,416,0.9660102949587384,YDR158W
1248,212,135,0.6109510086455331,YDR159W
1249,207,66,0.7582417582417582,YDR160W
1250,456,153,0.7487684729064039,YDR161W
1253,10,6,0.625,YDR163W
1254,116,138,0.4566929133858268,YDR163W
1256,9,9,0.5,YDR165W
1257,756,454,0.6247933884297521,YDR165W
1259,921,499,0.6485915492957747,YDR167W
1261,566,294,0.6581395348837209,YDR168W
1265,178,167,0.5159420289855072,YDR171W
1268,1600,1878,0.4600345025876941,YDR172W
1269,7,27,0.2058823529411765,YDR174W
1270,4206,248,0.9443197126178716,YDR174W
1273,140,119,0.5405405405405406,YDR176W
1274,983,430,0.6956829440905874,YDR177W
1276,1027,1502,0.40608936338473706,YDR178W
1277,156,16,0.9069767441860463,YDR179W-A
1278,205,33,0.8613445378151261,YDR180W
