ID,wt_a,pat_a,m/w,log
2948,0.4961518314058912,0.3463129419173847,0.7,-0.5145731728297583
2952,0.6285852812085333,0.5115948302516851,0.81,-0.3040061868900999
2958,0.470407196969697,0.17842683632157313,0.38,-1.3959286763311392
2961,0.7941726699164213,0.6154907626243392,0.78,-0.3584539709124763
2962,0.8045112781954887,0.7240819638871983,0.9,-0.15200309344504997
2965,0.8527177887759406,0.8008919725553231,0.94,-0.08926733809708741
2967,0.6748210800260247,0.4636381849143544,0.69,-0.5353317329965557
2968,0.84975,0.6940033381020505,0.82,-0.2863041851566411
2970,0.8837488611380354,0.7470827505104076,0.85,-0.23446525363702297
2972,0.5171517671517671,0.29593529285867165,0.57,-0.8109661756099832
2974,0.6270551471893754,0.5533895624670533,0.88,-0.18442457113742744
2975,0.8409340659340659,0.6436383819256261,0.77,-0.3770696490798233
2977,0.6125294811320754,0.4178925329844192,0.68,-0.5563933485243852
2981,0.5678819782933646,0.3821253890618053,0.67,-0.5777669993169522
2983,0.807155530838696,0.5730604862030284,0.71,-0.49410907027004275
2990,0.8037171725736081,0.6325015232797431,0.79,-0.3400754415976217
2992,0.3945967636268344,0.2154924676141084,0.55,-0.862496476250065
2997,0.4200075287031809,0.24824385482296565,0.59,-0.7612131404128835
2998,0.5614035087719298,0.4671336206896552,0.83,-0.2688167584278
3001,0.7888747676479488,0.6723445880664949,0.85,-0.23446525363702297
3003,0.7752084648092781,0.6437385403585725,0.83,-0.2688167584278
3004,0.8483669315758868,0.7841864684741269,0.92,-0.12029423371771177
3008,0.6289432943955258,0.4584129130605822,0.73,-0.4540316308947075
3009,0.7917847335610884,0.6125142987997996,0.77,-0.3770696490798233
3012,0.8998550724637682,0.8243686245802766,0.92,-0.12029423371771177
3014,0.6921719578495201,0.463685700811305,0.67,-0.5777669993169522
3015,0.8602302201859179,0.7354004968400458,0.85,-0.23446525363702297
3016,0.6860845844811428,0.48100085568440004,0.7,-0.5145731728297583
3022,0.6404782698841704,0.4617211306034351,0.72,-0.47393118833241243
3025,0.5964593324078749,0.4735294735022905,0.79,-0.3400754415976217
3027,0.6752314814814815,0.3859797297297297,0.57,-0.8109661756099832
3029,0.7368094351334575,0.6779878983727103,0.92,-0.12029423371771177
3033,0.4826869806094183,0.3946000727612909,0.82,-0.2863041851566411
3036,0.9240177610333692,0.8497154077020894,0.92,-0.12029423371771177
3038,0.6375828173447557,0.4393550303670452,0.69,-0.5353317329965557
3039,0.9380974376740188,0.7817357006598492,0.83,-0.2688167584278
3041,0.9503458167434378,0.8942966803037673,0.94,-0.08926733809708741
3057,0.552608066712049,0.4555697702911393,0.82,-0.2863041851566411
3064,0.4840558748525102,0.3002089432725271,0.62,-0.6896598793878495
3067,0.6931154454401687,0.4124149659863946,0.6,-0.7369655941662062
3071,0.7321894382044927,0.536526987399345,0.73,-0.4540316308947075
3079,0.8450518621956359,0.6295454545454545,0.74,-0.4344028241457749
3080,0.6642013817634584,0.5847853395833575,0.88,-0.18442457113742744
3082,0.6576571792693288,0.5398373111921322,0.82,-0.2863041851566411
3084,0.8518512256973796,0.5769005847953217,0.68,-0.5563933485243852
3085,0.6407375396139441,0.4344469664727858,0.68,-0.5563933485243852
3086,0.8513986013986015,0.6888012227362855,0.81,-0.3040061868900999
3088,0.7587920682418778,0.5880763425677978,0.78,-0.3584539709124763
3091,0.5937433655646267,0.42417964996298,0.71,-0.49410907027004275
3104,0.9120147249737688,0.7619724351827637,0.84,-0.2515387669959645
3109,0.8280496670258202,0.6487367492693724,0.78,-0.3584539709124763
3112,0.6608755129958961,0.2796076835845186,0.42,-1.2515387669959646
3114,0.5826086956521739,0.5318921584744369,0.91,-0.13606154957602837
3115,0.4571755634510092,0.21288547455595508,0.47,-1.0892673380970874
3116,0.759919028340081,0.7451187492540876,0.98,-0.029146345659516508
3124,0.9027236367325054,0.7720657276995305,0.86,-0.2175914350726268
3125,0.6128858182770311,0.4537187413594363,0.74,-0.4344028241457749
3130,0.6184478172429979,0.38392857142857145,0.62,-0.6896598793878495
3131,0.8100897648370742,0.7039532794249775,0.87,-0.20091269392599642
3132,0.5983428821516671,0.4825899843505478,0.81,-0.3040061868900999
3133,0.8271287672270179,0.6464295949071706,0.78,-0.3584539709124763
3134,0.6369159293904962,0.4615386525615237,0.72,-0.47393118833241243
3135,0.8264226479839862,0.71220173304307,0.86,-0.2175914350726268
3137,0.6498811944370086,0.4580372429039176,0.7,-0.5145731728297583
3138,0.7405034324942792,0.4601351351351352,0.62,-0.6896598793878495
3141,0.2706473214285714,0.19125760841568726,0.71,-0.49410907027004275
3145,0.8063056256430963,0.6555646398478079,0.81,-0.3040061868900999
3148,0.7669902912621359,0.7783119658119658,1.01,0.014355292977070055
3150,0.8348871349042934,0.6421544954208271,0.77,-0.3770696490798233
3155,0.7742096378146102,0.8063922500720253,1.04,0.056583528366367514
3157,0.5533027642233419,0.4369867816792201,0.79,-0.3400754415976217
3162,0.7736784140969163,0.587037037037037,0.76,-0.3959286763311392
3163,0.8806072852216869,0.7065343084600639,0.8,-0.3219280948873623
3166,0.8438996138996139,0.7066146290952724,0.84,-0.2515387669959645
3170,0.5413456612547289,0.24018227739672104,0.44,-1.1844245711374275
3171,0.5192307692307693,0.3247571566576212,0.63,-0.6665762662748083
3172,0.6508958566629339,0.5140743650170202,0.79,-0.3400754415976217
3173,0.6944444444444444,0.5168597048384084,0.74,-0.4344028241457749
3174,0.7585729974955865,0.5934309116771455,0.78,-0.3584539709124763
3175,0.6557500365368247,0.39525971184798575,0.6,-0.7369655941662062
3178,0.6055201931518877,0.4474768001083791,0.74,-0.4344028241457749
3184,0.8091407111876804,0.68295934053147,0.84,-0.2515387669959645
3188,0.7813829504039029,0.6241058655221745,0.8,-0.3219280948873623
3192,0.7286628610966961,0.5117131910235359,0.7,-0.5145731728297583
3193,0.3685038173658927,0.2106613430922828,0.57,-0.8109661756099832
3195,0.7935864079700861,0.6704648768868953,0.84,-0.2515387669959645
3196,0.7261570410484469,0.5285495203796052,0.73,-0.4540316308947075
3197,0.7177238788491985,0.5040980680828754,0.7,-0.5145731728297583
3202,0.8288471767307746,0.7120818024093754,0.86,-0.2175914350726268
3204,0.8376755599644965,0.7033439066981223,0.84,-0.2515387669959645
3210,0.748645778759075,0.5987407456372289,0.8,-0.3219280948873623
3211,0.727697546084302,0.5962283874668122,0.82,-0.2863041851566411
3213,0.5222581340228399,0.36396978522024026,0.7,-0.5145731728297583
3215,0.7884973577059691,0.6148629148629148,0.78,-0.3584539709124763
3216,0.8317874396135265,0.7090401168944297,0.85,-0.23446525363702297
3220,0.7561506018803268,0.6196493639095488,0.82,-0.2863041851566411
3222,0.6859170705788241,0.5926351732294213,0.86,-0.2175914350726268
3223,0.6358166016064655,0.5452569589437479,0.86,-0.2175914350726268
3225,0.4123713538409053,0.2734536574197733,0.66,-0.5994620704162712
3227,0.7136755733221124,0.6540248197216166,0.92,-0.12029423371771177
3230,0.5772566042834943,0.4827441077441077,0.84,-0.2515387669959645
3235,0.8882985230062237,0.8687203114736932,0.98,-0.029146345659516508
3239,0.9462423896499238,0.8350844656349012,0.88,-0.18442457113742744
3240,0.8966233766233767,0.6870411568409344,0.77,-0.3770696490798233
3241,0.8853421333349969,0.7767831250046474,0.88,-0.18442457113742744
3242,0.5510706018518519,0.5015921515871425,0.91,-0.13606154957602837
3244,0.4895890584703843,0.2518602206912169,0.51,-0.9714308478032291
3245,0.7224260423945958,0.4491348992140855,0.62,-0.6896598793878495
3254,0.8758131283264341,0.6748110676874843,0.77,-0.3770696490798233
3257,0.7511853448275863,0.4944481456806573,0.66,-0.5994620704162712
3259,0.7310289299794548,0.4982706200086158,0.68,-0.5563933485243852
3260,0.8230422946481529,0.5814892211418422,0.71,-0.49410907027004275
3261,0.6153846153846154,0.4671625544267054,0.76,-0.3959286763311392
3262,0.6646341463414634,0.4977961432506887,0.75,-0.4150374992788438
3265,0.6301304062294775,0.4485215648507249,0.71,-0.49410907027004275
3266,0.7624434389140271,0.7904619474908607,1.04,0.056583528366367514
3267,0.6993403421974851,0.4515607226174639,0.65,-0.6214883767462702
3269,0.6906154274575327,0.5758403262856875,0.83,-0.2688167584278
3271,0.7238900622436779,0.5478114839662325,0.76,-0.3959286763311392
3273,0.5829237891737892,0.3660990712074304,0.63,-0.6665762662748083
3277,0.8429125982376756,0.8246216055794628,0.98,-0.029146345659516508
3280,0.6223089911355002,0.4146213165824013,0.67,-0.5777669993169522
3282,0.7398648648648649,0.4732505373775974,0.64,-0.6438561897747246
3284,0.9129527794660262,0.7763355699977801,0.85,-0.23446525363702297
3285,0.6547900650502662,0.4399648138209977,0.67,-0.5777669993169522
3286,0.8815027269955623,0.8120558213642523,0.92,-0.12029423371771177
3290,0.6369552058111381,0.4947493402377639,0.78,-0.3584539709124763
3291,0.6541685059114437,0.5124564659830305,0.78,-0.3584539709124763
3295,0.8376837784173304,0.7539289587852496,0.9,-0.15200309344504997
3296,0.7935376238103702,0.5890026552944962,0.74,-0.4344028241457749
3299,0.8102527030424943,0.7396027653389226,0.91,-0.13606154957602837
3302,0.5454545454545454,0.4913666959321042,0.9,-0.15200309344504997
3304,0.6670232306861157,0.5006121777935402,0.75,-0.4150374992788438
3307,0.5222355769230769,0.25203822507350976,0.48,-1.0588936890535685
3308,0.3790470022986747,0.2509704968944099,0.66,-0.5994620704162712
3314,0.7978235924492738,0.6448854883358082,0.81,-0.3040061868900999
3315,0.6321904140604014,0.6202651515151515,0.98,-0.029146345659516508
3316,0.7945566661599269,0.5931798344109895,0.75,-0.4150374992788438
3317,0.7629527559055118,0.6168196798493408,0.81,-0.3040061868900999
3319,0.9157585139318885,0.7922153640586151,0.87,-0.20091269392599642
3321,0.5664114716247417,0.2947307210592235,0.52,-0.9434164716336325
3323,0.8310927952252379,0.6300620919508744,0.76,-0.3959286763311392
3328,0.7523529411764706,0.6523420238621299,0.87,-0.20091269392599642
3329,0.6044156587704859,0.3475295934122491,0.57,-0.8109661756099832
3330,0.6433191064215927,0.3952316203299509,0.61,-0.7131188522118385
3331,0.6561899773005063,0.4795464991573464,0.73,-0.4540316308947075
3332,0.8718212176354947,0.6852116179007817,0.79,-0.3400754415976217
3335,0.676464584609104,0.5225975166686629,0.77,-0.3770696490798233
3336,0.5714285714285714,0.3558510638297873,0.62,-0.6896598793878495
3338,0.6802142440473034,0.5407584417821122,0.79,-0.3400754415976217
3339,0.464077867596974,0.22126004153232415,0.48,-1.0588936890535685
3341,0.8155706727135299,0.5387731481481481,0.66,-0.5994620704162712
3343,0.8548230150248064,0.6174550218709955,0.72,-0.47393118833241243
3356,0.7687416008878434,0.5673176090585508,0.74,-0.4344028241457749
3362,0.6243790401363514,0.5219155203638761,0.84,-0.2515387669959645
3366,0.7161981476256959,0.5322036444451587,0.74,-0.4344028241457749
3369,0.8623405488983378,0.8443447327997413,0.98,-0.029146345659516508
3370,0.7322133129693267,0.5261113949923353,0.72,-0.47393118833241243
3372,0.8551320151861822,0.8054497693928881,0.94,-0.08926733809708741
3373,0.7235819735819736,0.5564478058677594,0.77,-0.3770696490798233
3374,0.6625692137320045,0.3503104848340101,0.53,-0.9159357352115255
3375,0.7194025436261461,0.5423469729160044,0.75,-0.4150374992788438
3376,0.4522941736486037,0.2723389453828987,0.6,-0.7369655941662062
3377,0.8976419817449086,0.7682312228064576,0.86,-0.2175914350726268
3379,0.5596744217291028,0.3997318705968945,0.71,-0.49410907027004275
3383,0.8004117647058824,0.5395927601809956,0.67,-0.5777669993169522
3384,0.4676648841354724,0.2934490180252892,0.63,-0.6665762662748083
3386,0.6182208994708995,0.4208190848396027,0.68,-0.5563933485243852
3388,0.4195964545254349,0.2415942101824396,0.58,-0.7858751946471527
3390,0.5381822037414162,0.33517832166482714,0.62,-0.6896598793878495
3403,0.5664634224284489,0.2893254257832309,0.51,-0.9714308478032291
3404,0.7513503649635036,0.3999697364040795,0.53,-0.9159357352115255
3408,0.8236093308569634,0.7311654377860041,0.89,-0.16812275880832692
3411,0.8346100759144237,0.5570102632753235,0.67,-0.5777669993169522
3412,0.7352824705765882,0.5129706100771879,0.7,-0.5145731728297583
3415,0.7821168601219752,0.6874497991967872,0.88,-0.18442457113742744
3419,0.7527272727272727,0.5392011834319527,0.72,-0.47393118833241243
3420,0.44622464370363535,0.321928556679744,0.72,-0.47393118833241243
3423,0.5641487475060962,0.38299747258534794,0.68,-0.5563933485243852
3425,0.6151802071429868,0.4711320330789358,0.77,-0.3770696490798233
3428,0.8856793508990162,0.7089371980676329,0.8,-0.3219280948873623
3430,0.7039023379168374,0.698461949791737,0.99,-0.01449956969511509
3431,0.8354557804963494,0.6477414250909379,0.78,-0.3584539709124763
3433,0.6549649835377505,0.3929737071499524,0.6,-0.7369655941662062
3436,0.7535488750436337,0.4681905277257848,0.62,-0.6896598793878495
3440,0.8905836272848047,0.7697337092731829,0.86,-0.2175914350726268
3441,0.8927896123750327,0.827782392389134,0.93,-0.10469737866669322
3444,0.490495157763199,0.27461685150670256,0.56,-0.8365012677171204
3446,0.8350171307235151,0.674652691107892,0.81,-0.3040061868900999
3449,0.800048440636097,0.6800448014209473,0.85,-0.23446525363702297
3451,0.7270061999052915,0.5203909417892469,0.72,-0.47393118833241243
3456,0.8711168916839711,0.7623064784249289,0.88,-0.18442457113742744
3458,0.8970351927450066,0.7964175737228151,0.89,-0.16812275880832692
3467,0.5535919456480818,0.27995664598474473,0.51,-0.9714308478032291
3479,0.3872499494847444,0.2279927760577916,0.59,-0.7612131404128835
3480,0.8876738224796168,0.7124094805910304,0.8,-0.3219280948873623
3483,0.389549365942029,0.2686536446639725,0.69,-0.5353317329965557
3484,0.9465036140527819,0.9300962886220976,0.98,-0.029146345659516508
3486,0.5980155265302285,0.2971676811176597,0.5,-1.0
3488,0.3046808072845725,0.14303587400916384,0.47,-1.0892673380970874
3495,0.8733937115516063,0.7077486416253248,0.81,-0.3040061868900999
3496,0.5618054016966959,0.3988589699382464,0.71,-0.49410907027004275
3505,0.7496623577078911,0.6431367363131446,0.86,-0.2175914350726268
3509,0.6334205020920503,0.4921282294996976,0.78,-0.3584539709124763
3510,0.5866899531206913,0.4337313872917588,0.74,-0.4344028241457749
3512,0.6813932772387739,0.4754600806196315,0.7,-0.5145731728297583
3517,0.7211954711954711,0.5417197199916246,0.75,-0.4150374992788438
3525,0.8136622861393503,0.6903119868637111,0.85,-0.23446525363702297
3527,0.9068183349566006,0.8134564184120322,0.9,-0.15200309344504997
3534,0.7784715641706729,0.5885540898745691,0.76,-0.3959286763311392
3535,0.6967798505566004,0.4850547358400762,0.7,-0.5145731728297583
3537,0.6904813218390804,0.5357808126388349,0.78,-0.3584539709124763
3538,0.7730225988700565,0.5441001475558094,0.7,-0.5145731728297583
3540,0.7084910855648103,0.4834609075997813,0.68,-0.5563933485243852
3541,0.8452743652983694,0.7180453055522231,0.85,-0.23446525363702297
3542,0.7934494111504322,0.7012721781162697,0.88,-0.18442457113742744
3546,0.30009615384615385,0.17517911612399803,0.58,-0.7858751946471527
3552,0.8048731838414378,0.6621046628942404,0.82,-0.2863041851566411
3554,0.6316876678372236,0.4572116107685366,0.72,-0.47393118833241243
3557,0.7044044165054804,0.4817086215503103,0.68,-0.5563933485243852
3566,0.4830747989176767,0.3574911858235782,0.74,-0.4344028241457749
3567,0.6302447552447552,0.5578701214923126,0.89,-0.16812275880832692
3569,0.6857923497267759,0.5082684160174935,0.74,-0.4344028241457749
3573,0.6108372765509991,0.5020654558895903,0.82,-0.2863041851566411
3574,0.5637751004016065,0.44277611748449497,0.79,-0.3400754415976217
3576,0.8310694387997021,0.5928562113941871,0.71,-0.49410907027004275
3577,0.6331960883947074,0.3991339445617599,0.63,-0.6665762662748083
3580,0.7439539627039626,0.7521446078431373,1.01,0.014355292977070055
3587,0.8510606353430115,0.8277479451705848,0.97,-0.043943347587597055
3590,0.9167884990253412,0.8611149687530999,0.94,-0.08926733809708741
3591,0.5842188448132312,0.3857957207558957,0.66,-0.5994620704162712
3595,0.4126629206774928,0.2329173694662825,0.56,-0.8365012677171204
3600,0.7132505744600992,0.5020131432802666,0.7,-0.5145731728297583
3601,0.8155729559998409,0.6539028842643301,0.8,-0.3219280948873623
3603,0.8198930786442612,0.6557646356033453,0.8,-0.3219280948873623
3607,0.6901552287581699,0.5382137647885041,0.78,-0.3584539709124763
3610,0.7280106637249495,0.5171732230451092,0.71,-0.49410907027004275
3614,0.7467001494271958,0.5168810289389068,0.69,-0.5353317329965557
3617,0.8383142904367029,0.7056709840015631,0.84,-0.2515387669959645
3620,0.5500105033887249,0.33918317542348553,0.62,-0.6896598793878495
3622,0.747024639702464,0.5841844952720244,0.78,-0.3584539709124763
3625,0.4849575296407716,0.26394206486732463,0.54,-0.888968687611256
3628,0.7119133488909317,0.4727510265024263,0.66,-0.5994620704162712
3632,0.8779448621553885,0.7238754474490017,0.82,-0.2863041851566411
3634,0.5500997907353313,0.4969935245143386,0.9,-0.15200309344504997
3637,0.8144559019411228,0.6851975883556912,0.84,-0.2515387669959645
3642,0.35299348527905045,0.18701734444095466,0.53,-0.9159357352115255
3647,0.7026194144838213,0.5246860933428097,0.75,-0.4150374992788438
3649,0.5067567567567568,0.4175907806044792,0.82,-0.2863041851566411
3650,0.6118943785823325,0.3938544727339775,0.64,-0.6438561897747246
3651,0.4983645691556348,0.3052399849983072,0.61,-0.7131188522118385
3653,0.8975775016123118,0.6869009496083731,0.77,-0.3770696490798233
3656,0.8209196076787659,0.7024627042386928,0.86,-0.2175914350726268
3657,0.7957296214750407,0.6996451647601203,0.88,-0.18442457113742744
3658,0.6498842862448987,0.5107008871635901,0.79,-0.3400754415976217
3659,0.7899554675903018,0.5735502752670134,0.73,-0.4540316308947075
3661,0.7296224489795918,0.4976393771973882,0.68,-0.5563933485243852
3666,0.8889529113058219,0.7630216484089724,0.86,-0.2175914350726268
3668,0.839871906351388,0.7562600999661768,0.9,-0.15200309344504997
3669,0.9277418907172076,0.8438710732380177,0.91,-0.13606154957602837
3671,0.6980059199252221,0.4621042308769964,0.66,-0.5994620704162712
3674,0.8419188130365924,0.6310434419622294,0.75,-0.4150374992788438
3682,0.6981858446015311,0.5192252234932231,0.74,-0.4344028241457749
3685,0.7399256382130308,0.5547503360704857,0.75,-0.4150374992788438
3688,0.5039219843120628,0.29847837022132795,0.59,-0.7612131404128835
3690,0.6424807617060128,0.4015867768595041,0.63,-0.6665762662748083
3691,0.8765896603667258,0.7395861320914311,0.84,-0.2515387669959645
3696,0.8687678975330828,0.7792983061787573,0.9,-0.15200309344504997
3698,0.8614087075450194,0.7494693646526107,0.87,-0.20091269392599642
3699,0.5865686554381959,0.3029751232631107,0.52,-0.9434164716336325
3700,0.37988194786030505,0.3331269349845201,0.88,-0.18442457113742744
3701,0.7056667327125026,0.4770040833870621,0.68,-0.5563933485243852
3702,0.5960375799225783,0.3925934606820579,0.66,-0.5994620704162712
3703,0.8247427017022352,0.5966295609152752,0.72,-0.47393118833241243
3705,0.7226616616122702,0.6905506370235918,0.96,-0.058893689053568565
3707,0.7481089620834929,0.6984344825558029,0.93,-0.10469737866669322
3708,0.7731764705882354,0.5057625541357958,0.65,-0.6214883767462702
3712,0.3849887836490529,0.30186536256107144,0.78,-0.3584539709124763
3713,0.8668368455527483,0.7243875431660076,0.84,-0.2515387669959645
3714,0.4737641242937853,0.32091042893187555,0.68,-0.5563933485243852
3716,0.6230333341682879,0.4197747055811572,0.67,-0.5777669993169522
3723,0.7984660966574916,0.6387932486115199,0.8,-0.3219280948873623
3730,0.6975655923024344,0.5623551401869159,0.81,-0.3040061868900999
3731,0.7246390577507599,0.6171183285974078,0.85,-0.23446525363702297
3732,0.8062015503875969,0.6334605597964376,0.79,-0.3400754415976217
3733,0.5713839425179632,0.3928352725045928,0.69,-0.5353317329965557
3739,0.9299569762558252,0.8865931363654241,0.95,-0.07400058144377693
3741,0.5974297668858338,0.5034117690381499,0.84,-0.2515387669959645
3743,0.8349683439952515,0.6469126516863637,0.77,-0.3770696490798233
3744,0.4094167805917928,0.2559787596695949,0.63,-0.6665762662748083
3747,0.6786779465100087,0.5252951180073759,0.77,-0.3770696490798233
3748,0.39213688359127175,0.3308792815371763,0.84,-0.2515387669959645
3750,0.6624577417173767,0.5179443744090766,0.78,-0.3584539709124763
3752,0.7626187656033697,0.6123959851225786,0.8,-0.3219280948873623
3758,0.6975721993018089,0.5461303850552801,0.78,-0.3584539709124763
3759,0.8967097315172994,0.7616092640984395,0.85,-0.23446525363702297
3764,0.7218007527640555,0.5696075196822379,0.79,-0.3400754415976217
3768,0.3077152035921803,0.19036181249990355,0.62,-0.6896598793878495
3769,0.4921506715255528,0.29664402989562216,0.6,-0.7369655941662062
3774,0.6912426658306087,0.525243108868904,0.76,-0.3959286763311392
3777,0.4750907204228702,0.3172701255661411,0.67,-0.5777669993169522
3788,0.6559661361819635,0.5639249395440193,0.86,-0.2175914350726268
3790,0.8726783968719453,0.6305832346177966,0.72,-0.47393118833241243
3791,0.5175055251983851,0.4617772495019381,0.89,-0.16812275880832692
3793,0.6507477277531177,0.5070588235294118,0.78,-0.3584539709124763
3798,0.7523849372384936,0.4967825830495751,0.66,-0.5994620704162712
3799,0.6480016586392778,0.4338365384388863,0.67,-0.5777669993169522
3801,0.6659589258759038,0.6560174925865263,0.99,-0.01449956969511509
3803,0.4140064714319597,0.3353566340825376,0.81,-0.3040061868900999
3805,0.6643319527997249,0.510866952902465,0.77,-0.3770696490798233
3807,0.6551724137931034,0.5362318840579711,0.82,-0.2863041851566411
3817,0.6030060962791676,0.3326885632301701,0.55,-0.862496476250065
3830,0.7864153655712175,0.7004528301886792,0.89,-0.16812275880832692
3840,0.7706739339092281,0.6549668798210649,0.85,-0.23446525363702297
3841,0.8771237028898949,0.7334264259820966,0.84,-0.2515387669959645
3842,0.7519565463072837,0.6376225490196079,0.85,-0.23446525363702297
3843,0.8009785293442122,0.6455279176493085,0.81,-0.3040061868900999
3846,0.8143257302921167,0.6208879392212725,0.76,-0.3959286763311392
3847,0.7186726197749256,0.6175796639167346,0.86,-0.2175914350726268
3849,0.7186942070410182,0.5404304062645284,0.75,-0.4150374992788438
3850,0.6334435296735433,0.3495192307692308,0.55,-0.862496476250065
3857,0.7488715919467757,0.614624183006536,0.82,-0.2863041851566411
3860,0.6706048731101034,0.4342448104381556,0.65,-0.6214883767462702
3861,0.8566595330007771,0.6714405928499687,0.78,-0.3584539709124763
3862,0.768902658045977,0.666283084004603,0.87,-0.20091269392599642
3869,0.7063619930149705,0.4830667604285116,0.68,-0.5563933485243852
3872,0.8317125782892438,0.7004177984252514,0.84,-0.2515387669959645
3873,0.6191663085517835,0.4056367077034297,0.66,-0.5994620704162712
3875,0.7729341098524656,0.6235696649201822,0.81,-0.3040061868900999
3876,0.8672185583253853,0.7588244801556252,0.88,-0.18442457113742744
3877,0.6813171283210853,0.5643721568964037,0.83,-0.2688167584278
3883,0.634642300453909,0.5220860171432143,0.82,-0.2863041851566411
3886,0.5830254498155698,0.4510370485136488,0.77,-0.3770696490798233
3890,0.7985856377413446,0.6655788987627553,0.83,-0.2688167584278
3892,0.7707542579075426,0.4648537134283571,0.6,-0.7369655941662062
3894,0.876656120615577,0.6962311473765175,0.79,-0.3400754415976217
3897,0.6470588235294118,0.3543320105820106,0.55,-0.862496476250065
3898,0.5624070472800488,0.36772253966646096,0.65,-0.6214883767462702
3903,0.4259466590601155,0.2157404831455464,0.51,-0.9714308478032291
3904,0.8724101013917753,0.7894961471812199,0.9,-0.15200309344504997
3911,0.70629612893289,0.4679762946637797,0.66,-0.5994620704162712
3914,0.5873015873015873,0.5,0.85,-0.23446525363702297
3915,0.8076731005969386,0.8160325337744693,1.01,0.014355292977070055
3919,0.5405617060813686,0.4314608948387073,0.8,-0.3219280948873623
3921,0.590144743584521,0.3855534508305858,0.65,-0.6214883767462702
3930,0.5901589551483244,0.37869460675913613,0.64,-0.6438561897747246
3933,0.7274532017762778,0.4707131815405243,0.65,-0.6214883767462702
3935,0.9248202483309521,0.7933131700744038,0.86,-0.2175914350726268
3936,0.477637919820246,0.32024788056408665,0.67,-0.5777669993169522
3938,0.7950319156985342,0.6507884757213838,0.82,-0.2863041851566411
3939,0.5833080860427662,0.4820501730103807,0.83,-0.2688167584278
3940,0.4548919155316756,0.2587281095644365,0.57,-0.8109661756099832
3941,0.8372148859543818,0.81357976510646,0.97,-0.043943347587597055
3942,0.5280398322851153,0.4366197183098591,0.83,-0.2688167584278
3956,0.7156800563777308,0.5839286491460405,0.82,-0.2863041851566411
3958,0.7765929957666722,0.7453715446301716,0.96,-0.058893689053568565
3959,0.5671641791044776,0.3429621312646728,0.6,-0.7369655941662062
3960,0.6332232384823848,0.42156072106261866,0.67,-0.5777669993169522
3961,0.6565040650406504,0.5138673890608875,0.78,-0.3584539709124763
3963,0.5717770929635337,0.3194993412384717,0.56,-0.8365012677171204
3965,0.9304855491549704,0.8435434030661599,0.91,-0.13606154957602837
3967,0.8004492400530379,0.6856151041807936,0.86,-0.2175914350726268
3974,0.7040229251625703,0.4968253968253968,0.71,-0.49410907027004275
3978,0.8429621520245538,0.7130633534548438,0.85,-0.23446525363702297
3980,0.6587346024636058,0.4985207100591716,0.76,-0.3959286763311392
3984,0.7793805773730491,0.6120730555883394,0.79,-0.3400754415976217
3989,0.6950403498671838,0.4775561582052702,0.69,-0.5353317329965557
3990,0.7126196149189973,0.5036081537734821,0.71,-0.49410907027004275
3991,0.6329758796577996,0.36528456753224703,0.58,-0.7858751946471527
3995,0.9461068917619786,0.8401872927998393,0.89,-0.16812275880832692
3998,0.7627203192550716,0.6042517006802721,0.79,-0.3400754415976217
3999,0.8860131067919361,0.8206680741403016,0.93,-0.10469737866669322
4009,0.4683626271970398,0.3559577677224737,0.76,-0.3959286763311392
4012,0.8410072977807896,0.7828171873954378,0.93,-0.10469737866669322
4013,0.8325295784035993,0.6980697242099365,0.84,-0.2515387669959645
4015,0.7562768103213864,0.4935816325691403,0.65,-0.6214883767462702
4019,0.7155672969462732,0.5345045479892687,0.75,-0.4150374992788438
4021,0.5539602534562211,0.3834534008307373,0.69,-0.5353317329965557
4023,0.4796922798592152,0.24473222124670765,0.51,-0.9714308478032291
4024,0.5821863246043575,0.4189165883397863,0.72,-0.47393118833241243
4025,0.6818472888331544,0.51745531855708,0.76,-0.3959286763311392
4033,0.7793322734499205,0.7339246119733924,0.94,-0.08926733809708741
4034,0.6280338065242983,0.36767070805808255,0.59,-0.7612131404128835
4035,0.5825046445682995,0.4315934065934066,0.74,-0.4344028241457749
4039,0.4870894540953593,0.281575769699818,0.58,-0.7858751946471527
4044,0.6465361399638447,0.4588906304423546,0.71,-0.49410907027004275
4045,0.6784248055315472,0.5170850202429149,0.76,-0.3959286763311392
4050,0.6086129232680957,0.5144468904788113,0.85,-0.23446525363702297
4051,0.7668422733077905,0.5906010220689724,0.77,-0.3770696490798233
4052,0.5415432490567369,0.31367508442965875,0.58,-0.7858751946471527
4055,0.7309520918372112,0.650056731799453,0.89,-0.16812275880832692
4058,0.7312735326688815,0.57928531546622,0.79,-0.3400754415976217
4059,0.7233106967528407,0.5299008730929935,0.73,-0.4540316308947075
4065,0.3647663673044384,0.2724727527247275,0.75,-0.4150374992788438
4067,0.6028249872108224,0.4518572825024438,0.75,-0.4150374992788438
4071,0.7065202379425662,0.4965109992227892,0.7,-0.5145731728297583
4072,0.6945671739486172,0.5298872972403623,0.76,-0.3959286763311392
4079,0.5815826883588691,0.3790529553771025,0.65,-0.6214883767462702
4080,0.6681658595641646,0.7044155844155844,1.05,0.07038932789139801
4082,0.626765083440308,0.3896761133603239,0.62,-0.6896598793878495
4083,0.6912319208150046,0.5084844873313518,0.74,-0.4344028241457749
