ID,s1,s2
1875,0.734637114,0.732114101
1876,0.734638033,0.732132102
1879,0.732340369,0.732140177
1880,0.732339257,0.732142927
1881,0.732222861,0.732150747
1882,0.732150297,0.732128426
1883,0.732121646,0.732128592
1884,0.732123286,0.732133295
1885,0.732119771,0.732126772
1887,0.732144223,0.732126815
1888,0.732151893,0.732134516
1889,0.732157245,0.73211783
1890,0.732174075,0.73212342
1896,0.732161687,0.732115743
1898,0.732162239,0.732097472
1899,0.732164133,0.732107557
1900,0.732176779,0.73210317
1902,0.732175437,0.732105273
1903,0.732179377,0.732093369
1904,0.732183418,0.732039491
1906,0.732189253,0.732036581
1907,0.732179952,0.732042481
1908,0.732163957,0.732039258
1911,0.732170121,0.732039588
1912,0.732166102,0.732035568
1917,0.732166909,0.732010921
1919,0.732157409,0.73180413
1920,0.732106329,0.731808202
1921,0.732102322,0.731809652
1927,0.732108907,0.731813644
1930,0.732106253,0.731813335
1931,0.732106047,0.731812708
1933,0.732100997,0.731813487
1934,0.732102016,0.731804867
1936,0.731964411,0.731502498
1968,0.731969516,0.73148889
1969,0.731972564,0.731578152
1972,0.731974759,0.731578317
1974,0.731974356,0.731572322
1975,0.731973763,0.731673945
1976,0.731974153,0.731650876
1979,0.731972196,0.731652371
1980,0.731829831,0.731654157
1983,0.731819149,0.731654934
1984,0.731914124,0.731607252
1986,0.731914183,0.731587383
1988,0.731909449,0.731589007
1989,0.732001112,0.731559804
1990,0.731975307,0.731394358
1993,0.731975324,0.731392504
1994,0.731977839,0.731392762
1995,0.731978117,0.73139736
1996,0.731956049,0.731371616
1998,0.731936212,0.731338852
1999,0.731937727,0.731097693
2000,0.731913964,0.731097616
2001,0.73172472,0.731099793
2002,0.731725109,0.731207298
2007,0.731724511,0.731138701
2008,0.731728498,0.731137515
2009,0.731707965,0.728160723
2010,0.731665443,0.728101877
2011,0.731436511,0.727981273
2012,0.731436602,0.727994744
2013,0.731438744,0.728018534
2014,0.731563185,0.728021925
2017,0.731498146,0.728022518
2018,0.731494943,0.728023512
2019,0.729331563,0.72802732
2021,0.729294781,0.718757642
2023,0.729215068,0.719770581
2024,0.729232401,0.719771208
2025,0.729265401,0.71989446
2026,0.729267527,0.719918872
2027,0.729265993,0.719955589
2028,0.729266328,0.719887609
2030,0.72926779,0.719881662
2031,0.7232129,0.719882898
2032,0.724117113,0.719842422
2035,0.724118278,0.71987164
2036,0.724284825,0.719852931
2037,0.724300641,0.719858237
2038,0.724315258,0.719858041
2039,0.724273226,0.719861466
2045,0.724269611,0.719856767
2046,0.724273811,0.719880564
2047,0.724213748,0.719880975
2048,0.724235598,0.719883665
2049,0.724199517,0.7198784
2050,0.724205307,0.719878649
2051,0.724209387,0.719732748
2054,0.724205301,0.719732926
2055,0.724234581,0.719780737
2057,0.724234488,0.719659992
2059,0.724248089,0.719653703
2060,0.724238066,0.719687096
2061,0.72423779,0.719674797
2062,0.724019287,0.719668081
2063,0.724019472,0.719665374
2067,0.724067317,0.71966566
2068,0.723893362,0.719478093
2071,0.72388603,0.719479548
2072,0.723913794,0.71944332
2073,0.723899786,0.71944516
2074,0.723893154,0.719448897
2075,0.723885367,0.719448427
2079,0.723885132,0.719447289
2080,0.723881718,0.719439367
2082,0.723885872,0.719439057
2083,0.723834297,0.719450201
2085,0.72383375,0.719451114
2086,0.723837659,0.719448431
2087,0.723837609,0.719410615
2088,0.723836794,0.719427735
2089,0.723833878,0.719457314
2090,0.723834963,0.719457437
2092,0.723851767,0.719459369
2093,0.72385226,0.718929236
2098,0.723841408,0.718743626
2100,0.723797522,0.718740651
2101,0.723815979,0.718742535
2102,0.723835481,0.718723857
2104,0.723835688,0.718706075
2105,0.723837037,0.7187089
2107,0.723138088,0.71871961
2108,0.722866643,0.71872665
2109,0.722865613,0.718585748
2115,0.722866195,0.718587335
2116,0.722861597,0.718589819
2117,0.722835753,0.718594475
2119,0.722839068,0.718500383
2120,0.722853818,0.718435017
2121,0.722864409,0.718438418
2135,0.722736297,0.718430575
2136,0.722737108,0.718443422
2137,0.722739901,0.718478448
2143,0.722744273,0.718479552
2144,0.722642399,0.7184691
2150,0.722574458,0.718463749
2151,0.722576039,0.718457891
2152,0.722567316,0.718458554
2153,0.722579988,0.718443487
2154,0.722631645,0.718388774
2155,0.722632203,0.718388516
2156,0.722610068,0.718388203
2157,0.722605234,0.718386508
2158,0.722599989,0.718382277
2159,0.722602148,0.718366999
2160,0.722583554,0.718367244
2161,0.722523411,0.717510489
2162,0.722523079,0.717511143
2163,0.722513787,0.717507988
2164,0.722509368,0.717538176
2165,0.722485658,0.719596293
2167,0.722485762,0.719596583
2168,0.721837927,0.719582801
2175,0.721839683,0.719587187
2177,0.721834762,0.719550271
2178,0.721860197,0.719451757
2179,0.724016275,0.71944722
2180,0.724016326,0.719449385
2181,0.724002478,0.719423322
2182,0.724006148,0.719418463
2188,0.723964545,0.719441915
2189,0.723876569,0.719346236
2192,0.723879691,0.719373972
2193,0.72388076,0.719376171
2195,0.723833726,0.719376766
2196,0.723831788,0.719375449
2197,0.723875599,0.719372991
2198,0.723779858,0.719375981
2203,0.723803012,0.7233463
2205,0.723804287,0.723347134
2206,0.723803962,0.723346145
2208,0.723803188,0.723333467
2212,0.723804422,0.72336081
2213,0.723805517,0.723503327
2217,0.727490895,0.723503661
2218,0.727491726,0.722409927
2220,0.727492137,0.722412307
2221,0.72748164,0.722368158
2222,0.727496849,0.722291802
2223,0.728706241,0.722265086
2224,0.728706644,0.722260899
2225,0.727524562,0.722281677
2226,0.727526928,0.722279585
2227,0.727458274,0.723100661
2234,0.727362103,0.723142001
2238,0.727339719,0.723138565
2239,0.727336784,0.723136792
2243,0.727352385,0.723140275
2246,0.72735198,0.723150411
2248,0.728261329,0.723176324
2251,0.728330907,0.723182049
2254,0.728327152,0.723180386
2255,0.728323979,0.723193479
2256,0.728326571,0.723348619
2258,0.728332178,0.723425757
2259,0.728356053,0.723425404
2260,0.728357619,0.723420118
2261,0.72835321,0.723421723
2262,0.728365076,0.723447486
2263,0.728528947,0.723447083
2264,0.728584105,0.723447889
2265,0.728583368,0.723443885
2271,0.728573999,0.723451341
2280,0.728575025,0.723447842
2282,0.728599078,0.724349095
2283,0.728599313,0.724347966
2287,0.728600136,0.724357527
2289,0.728600489,0.724334231
2290,0.728609294,0.724327805
2291,0.728599675,0.724327737
2292,0.729542321,0.724316974
2294,0.729542006,0.72431731
2297,0.729542065,0.724317905
2298,0.729519264,0.724308626
2300,0.729515315,0.72430849
2302,0.729515796,0.724307785
2303,0.729503303,0.724321144
2306,0.729499414,0.724416097
2310,0.729500068,0.724370533
2312,0.729490434,0.724370965
2314,0.729489818,0.72437373
2316,0.729489021,0.724371932
2317,0.729499009,0.724371797
2318,0.729582479,0.724370551
2320,0.72953176,0.724368807
2321,0.729531697,0.724367102
2322,0.729537841,0.72436772
2323,0.729536803,0.724368191
2326,0.729536343,0.724367448
2329,0.729532807,0.724367597
2330,0.729533053,0.724368784
2331,0.72953192,0.724368824
2335,0.729533132,0.724368297
2336,0.72953343,0.724369808
2337,0.729533548,0.724367285
2338,0.729534089,0.724414633
2339,0.729535354,0.724426825
2340,0.729535715,0.724423013
2341,0.729535408,0.724438538
2343,0.729535824,0.724543548
2344,0.72953698,0.724543065
2346,0.729579285,0.724545845
2349,0.729593621,0.724545952
2350,0.729590737,0.724237257
2356,0.729602333,0.724232488
2357,0.729743471,0.724231645
2366,0.729737238,0.724229609
2367,0.729738633,0.724229823
2368,0.729560335,0.724129418
2375,0.729556851,0.724128576
2376,0.729556369,0.724138519
2377,0.72955561,0.724138773
2378,0.729555967,0.72412827
2379,0.729456043,0.7241879
2386,0.729455892,0.724187593
2387,0.72946738,0.724192136
2389,0.729467737,0.724190747
2391,0.729457177,0.724145649
2392,0.729523711,0.724135514
2393,0.729523676,0.724134673
2394,0.729530289,0.724135181
2395,0.729528749,0.724136035
2396,0.729477515,0.724106958
2397,0.729471154,0.724116024
2398,0.729470115,0.724097113
2400,0.729470971,0.724022301
2403,0.729471533,0.724022769
2404,0.729437319,0.724058034
2407,0.729444236,0.724065327
2408,0.729408164,0.724112467
2409,0.72934164,0.724085796
2411,0.729341516,0.724144269
2413,0.729369149,0.724124992
2414,0.729375072,0.724083304
2417,0.729428532,0.724072957
2419,0.729406535,0.72408435
2421,0.729473606,0.72408439
2422,0.729460251,0.724085802
2423,0.72940815,0.724040873
2424,0.72939052,0.723993983
2425,0.729398228,0.723992953
2428,0.729398877,0.723989436
2429,0.729398376,0.723990315
2430,0.729349418,0.723990461
2431,0.729310908,0.723989069
2432,0.729309934,0.723990098
2433,0.72930263,0.723959275
2434,0.729302438,0.723958094
2435,0.729302431,0.723952186
2439,0.729300252,0.723955832
2440,0.729302474,0.723945711
2442,0.729263102,0.723983123
2444,0.729257752,0.723981531
2445,0.729254648,0.723981186
2447,0.729259257,0.723970933
2448,0.729251755,0.723968143
2449,0.729291984,0.723963848
2450,0.729288643,0.723963198
2451,0.729287263,0.723961381
2452,0.729278066,0.723963486
2453,0.729274242,0.723963592
2454,0.729264907,0.723915998
2456,0.729265787,0.723910764
2457,0.729253732,0.723917407
2458,0.729254507,0.723950483
2459,0.729254206,0.72395314
2460,0.72923229,0.724026877
2466,0.729229492,0.72402587
2467,0.729237627,0.724025778
2468,0.729267213,0.723927477
2470,0.729269784,0.723927995
2474,0.729350869,0.723938636
2475,0.729348726,0.72395519
2476,0.729348842,0.723953849
2479,0.72922307,0.72395491
2480,0.729222926,0.723954606
2481,0.729233628,0.723968819
2483,0.729249005,0.723967371
2486,0.729248619,0.725338668
2493,0.729249149,0.725345655
2496,0.729248877,0.725345529
2497,0.729285214,0.725339261
2499,0.729277546,0.725320236
2500,0.730872649,0.725294666
2501,0.730875924,0.725323805
2503,0.730876721,0.72532515
2504,0.73087181,0.725330715
2505,0.730852599,0.725323115
2506,0.730811015,0.72521697
2511,0.730852628,0.725220042
2512,0.730849946,0.725108785
2514,0.730855443,0.725110947
2515,0.730849898,0.725129786
2519,0.730753681,0.725098255
2520,0.730757612,0.72509155
2522,0.730636936,0.725112979
2525,0.730641033,0.725019824
2531,0.730638917,0.725019938
2533,0.730595595,0.725024451
2537,0.730592271,0.725100853
2539,0.730605834,0.725097388
2540,0.730439816,0.725076486
2542,0.730440004,0.725095438
2543,0.730447908,0.72509593
2544,0.730508073,0.72509628
2545,0.730508047,0.725097265
2546,0.730487508,0.725117212
2547,0.730507745,0.72511588
2551,0.730507758,0.72510896
2555,0.730507697,0.7251914
2558,0.73050666,0.725189837
2559,0.730524875,0.725157937
2560,0.730524527,0.725146163
2561,0.730516418,0.725145978
2562,0.73060534,0.72514001
2563,0.73060476,0.725187716
2564,0.730567163,0.725179789
2565,0.730557838,0.725173974
2570,0.73055777,0.725167924
2571,0.730547978,0.725170555
2572,0.730606608,0.725169684
2574,0.73059692,0.72515654
2577,0.730624776,0.725149936
2579,0.730623979,0.725093471
2580,0.730625154,0.725094718
2581,0.730626451,0.725077626
2582,0.730615717,0.725090878
2584,0.730609358,0.725084028
2585,0.730555254,0.725084651
2586,0.730557582,0.725055578
2587,0.730543981,0.725060094
2590,0.730561943,0.725042192
2592,0.730550918,0.725032721
2594,0.730550179,0.725024974
2596,0.730517844,0.725030469
2598,0.730520176,0.725038124
2599,0.730490921,0.725114463
2602,0.730483267,0.72512486
2604,0.730476637,0.725109555
2605,0.730479243,0.725086299
2606,0.730483241,0.725086835
2607,0.730589147,0.725119913
2609,0.730603022,0.719656342
2611,0.730589173,0.719649756
2612,0.730570226,0.719641266
2613,0.730570228,0.719666098
2615,0.730607023,0.719670271
2618,0.728505578,0.719668848
2623,0.728499052,0.71966474
2624,0.728486672,0.710259431
2627,0.728515017,0.710260273
2628,0.72851876,0.710246562
2630,0.728520249,0.710232897
2631,0.728513617,0.710234315
2632,0.719348778,0.710185053
2633,0.719348843,0.710175847
2634,0.719332185,0.710179024
2635,0.719311331,0.71017512
2636,0.719312675,0.710212188
2639,0.719272019,0.71019482
2640,0.719267718,0.710379131
2643,0.719269372,0.712692556
2649,0.719262496,0.712694833
2650,0.719297835,0.712667689
2651,0.719263611,0.712707442
2652,0.719427864,0.712696159
2653,0.72192784,0.711692603
2654,0.721928011,0.71170589
2657,0.721877035,0.711694609
2661,0.721926792,0.711693485
2662,0.721917437,0.71166216
2663,0.721276453,0.711671623
2664,0.721290611,0.711671327
2667,0.72127235,0.711670475
2669,0.72127292,0.711681239
2670,0.721224851,0.711688061
2672,0.721234505,0.711688773
2673,0.721234071,0.711652908
2675,0.721224731,0.711630646
2678,0.721235813,0.7116299
2679,0.721240206,0.71162442
2680,0.721239442,0.711620458
2681,0.72121215,0.711611793
2682,0.721185256,0.711607647
2683,0.721185123,0.711668324
2684,0.721182235,0.711713972
2685,0.721178039,0.711724096
2686,0.721167857,0.711725303
2689,0.721165163,0.711725155
2690,0.72122524,0.711726443
2691,0.721262868,0.711701184
2695,0.72127436,0.711711096
2696,0.721274848,0.71170117
2697,0.72127475,0.711729174
2698,0.721274909,0.711726683
2699,0.721243456,0.711723135
2700,0.721250825,0.711395491
2706,0.72123728,0.711395097
2707,0.721261051,0.711398324
2708,0.721259846,0.711389552
2710,0.721253492,0.711390778
2712,0.720692073,0.711417596
2715,0.72069176,0.711431641
2717,0.720699453,0.711428058
2718,0.720689912,0.711428219
2722,0.720689405,0.711428419
2723,0.720706393,0.71143605
2724,0.720723093,0.711445161
2728,0.720718391,0.711443483
2729,0.720718914,0.711449422
2732,0.720719249,0.711453771
2737,0.72073086,0.711454025
2738,0.720742904,0.712234474
2739,0.720741333,0.712275971
2740,0.720748579,0.712281949
2742,0.72075242,0.712293298
2744,0.720752692,0.712257693
2747,0.721405351,0.712260375
2748,0.721456043,0.712246761
2749,0.72146334,0.712278684
2750,0.721475934,0.712277368
2751,0.721412473,0.712189262
2755,0.721415501,0.712202783
2757,0.721405937,0.712197614
2758,0.721438747,0.712195218
2761,0.721438107,0.712172785
2764,0.721320074,0.712171043
2765,0.721328739,0.712176012
2766,0.721323367,0.712174002
2768,0.72132304,0.712177268
2769,0.721297767,0.712141861
2770,0.721296705,0.71214172
2771,0.721298923,0.712140328
2773,0.721290409,0.712136377
2775,0.721295344,0.712131365
2776,0.721249678,0.7121413
2777,0.721248773,0.712141353
2778,0.721250608,0.712139372
2779,0.721247199,0.712210509
2780,0.721244904,0.712210467
2781,0.721247251,0.712210826
2782,0.721247119,0.712227367
2785,0.72124806,0.712220512
2787,0.721322796,0.712221368
2788,0.721323395,0.712251554
2789,0.721323151,0.71225105
2790,0.72133954,0.712243359
2791,0.721326404,0.712243072
2793,0.721327022,0.712234998
2794,0.721357004,0.712238428
2795,0.721354435,0.712233648
2796,0.721351658,0.712223549
2798,0.721348995,0.712217177
2801,0.721341505,0.712220431
2802,0.721344439,0.712219022
2803,0.721343355,0.712241413
2804,0.721338761,0.712244403
2805,0.721329386,0.712244225
2807,0.721332022,0.712892744
2809,0.721330779,0.712893727
2812,0.721355992,0.712894119
2813,0.721357128,0.712885269
2814,0.721356855,0.712912617
2817,0.722086618,0.712915034
2818,0.722085916,0.712908556
2819,0.72208572,0.712912202
2820,0.722070715,0.712915439
2821,0.722093962,0.712913597
2822,0.722096921,0.712930748
2824,0.722093202,0.712946857
2828,0.722095965,0.712944972
2829,0.722098792,0.712935533
2831,0.722094276,0.712949372
2832,0.722115729,0.712875566
2835,0.722133857,0.712874074
2836,0.72213296,0.712878353
2839,0.722120662,0.712898659
2840,0.722133072,0.712931905
2841,0.722054713,0.712943579
2842,0.72205217,0.712944247
2844,0.722056743,0.713347412
2850,0.722050078,0.71334056
2851,0.72206445,0.7133385
2853,0.722073322,0.713226516
2856,0.722074386,0.71319301
2857,0.722496773,0.71319214
2858,0.722489238,0.712961562
2859,0.7224817,0.712961696
2860,0.722358649,0.712920643
2863,0.722315886,0.712924721
2864,0.722314265,0.712919185
2866,0.722088539,0.712925987
2869,0.722089513,0.712928381
2872,0.722044807,0.712925059
2873,0.722049821,0.712924533
2874,0.722048357,0.712924719
2875,0.722052971,0.71295405
2879,0.722056176,0.712956065
2880,0.722052692,0.71295506
2881,0.722054345,0.712967652
2883,0.722050028,0.712985274
2884,0.722078561,0.712985227
2885,0.722080887,0.7129964
2887,0.722079269,0.712996594
2888,0.722089958,0.7130093
2891,0.722108829,0.713003002
2892,0.72210891,0.713004168
2893,0.722125022,0.713005825
2894,0.722125103,0.713006456
2896,0.722148885,0.713050025
2897,0.722143733,0.7130508
2901,0.722143992,0.713048105
2902,0.722144025,0.713069863
2903,0.722143961,0.713066501
2904,0.722187844,0.713068903
2905,0.722186359,0.71306396
2907,0.722185601,0.713063579
2908,0.722209694,0.712606669
2912,0.722209356,0.712605246
2913,0.722210826,0.712604528
2915,0.722204724,0.712596976
2916,0.722204159,0.712581219
2917,0.721973534,0.712564333
2919,0.721973263,0.712565398
2920,0.721972218,0.712565313
2921,0.721962258,0.712576905
2923,0.721929211,0.712576619
2924,0.721908911,0.712576812
2925,0.721910953,0.712576766
2926,0.721910826,0.712571487
2927,0.721923436,0.712564433
2928,0.721923228,0.712533584
2929,0.721923469,0.712538988
2930,0.721923341,0.712538757
2931,0.721917918,0.71253987
2933,0.7219138,0.712538316
2934,0.721882635,0.712533127
2937,0.721888029,0.712526882
2938,0.7218871,0.71252761
2939,0.721883622,0.712526994
2940,0.721870718,0.712525268
2941,0.721865493,0.712524952
2942,0.721861622,0.71252153
2943,0.721862362,0.712519364
2944,0.721862155,0.712516483
2946,0.721860235,0.712511384
2948,0.721855498,0.71249316
2951,0.721854513,0.712493327
2952,0.721857129,0.71248833
2957,0.72185064,0.71248915
2958,0.721845256,0.71248211
2961,0.721825964,0.712586516
2962,0.721827815,0.712591165
2963,0.721822032,0.712591646
2964,0.721822466,0.712602819
2965,0.721819234,0.712647728
2967,0.72192507,0.71264855
2968,0.721928236,0.71266351
2969,0.721928557,0.712664663
2970,0.721935791,0.712802715
2972,0.721986587,0.712774718
2973,0.721982068,0.712774433
2974,0.721998834,0.712752127
2975,0.721999332,0.712757874
2977,0.722166287,0.712703348
2981,0.722140289,0.712697224
2983,0.722140689,0.712721919
2984,0.722125749,0.712722026
2985,0.722134097,0.712722601
2986,0.722094303,0.712722367
2989,0.722083659,0.712720469
2990,0.722104628,0.712765539
2992,0.722104134,0.71272997
2996,0.722104932,0.712726244
2997,0.722104501,0.712411781
2998,0.72210348,0.712410475
3001,0.722155838,0.712427984
3002,0.722105444,0.712427701
3003,0.722103963,0.712437196
3004,0.721675325,0.712453026
3006,0.721672705,0.712452315
3007,0.72168894,0.712451525
3008,0.721689259,0.712425597
3009,0.721702005,0.712477282
3012,0.721712391,0.712492616
3014,0.72171271,0.712484582
3015,0.721712922,0.712503879
3016,0.721689752,0.712496056
3017,0.721738366,0.712497206
3022,0.721752535,0.711896076
3025,0.721741891,0.711846439
3027,0.721763074,0.711844483
3028,0.721747816,0.711847098
3029,0.721747564,0.711847957
3032,0.72081858,0.711846085
3033,0.720741642,0.711826021
3035,0.720741404,0.711825648
3036,0.720745441,0.711920942
3037,0.720748545,0.711920569
3038,0.720746506,0.711911751
3039,0.72072043,0.711977303
3040,0.720719694,0.711977458
3041,0.720825962,0.712834984
3054,0.720825587,0.712835763
3056,0.720818701,0.712835818
3057,0.720867466,0.712824273
3058,0.720868761,0.712825035
3060,0.721741603,0.712825697
3061,0.721744648,0.712798989
3064,0.721745339,0.712763966
3066,0.721735172,0.712762566
3067,0.721734614,0.712763308
3069,0.721734396,0.712762939
3070,0.721711701,0.712762055
3071,0.721674145,0.712771696
3076,0.721671301,0.71277278
3078,0.721666637,0.71277544
3079,0.721665044,0.712799516
3080,0.72166353,0.712782526
3082,0.721717824,0.712780094
3083,0.721718967,0.712775026
3084,0.721724882,0.712782617
3085,0.721754521,0.712776316
3086,0.721738464,0.712786062
3088,0.721733847,0.712807573
3089,0.721727927,0.712806437
3090,0.721734389,0.712806069
3091,0.721725557,0.712793359
3096,0.721734981,0.712796606
3098,0.72173853,0.712797261
3104,0.721737182,0.712823218
3106,0.721736187,0.712831114
3109,0.721714524,0.712857499
3110,0.721717292,0.712869512
3112,0.721717994,0.712865998
3113,0.721748042,0.712866004
3114,0.721757281,0.712861774
3115,0.721789991,0.712830592
3116,0.721805373,0.712831935
3118,0.721799414,0.712832032
3123,0.721799697,0.712835943
3124,0.72179465,0.712865014
3125,0.721758496,0.711628084
3129,0.721769334,0.711627626
3130,0.721768603,0.711625118
3131,0.721773335,0.711656162
3132,0.721803039,0.711644397
3133,0.720338749,0.711663697
3134,0.720338351,0.711420365
3135,0.720336198,0.711429351
3137,0.72035578,0.711358526
3138,0.720351635,0.71135866
3140,0.720369504,0.711358987
3141,0.720180924,0.711341035
3145,0.720187334,0.712879205
3148,0.720114095,0.712882921
3149,0.720115522,0.712885958
3150,0.720115082,0.712910997
3152,0.720094179,0.712908584
3155,0.721940449,0.712913201
3157,0.7219417,0.712813777
3162,0.721943669,0.712819809
3163,0.721972855,0.712992651
3166,0.721970595,0.713032616
3170,0.721976701,0.712989494
3171,0.721872577,0.712987178
3172,0.721874972,0.712985916
3173,0.722045381,0.712984347
3174,0.722077699,0.712989188
3175,0.722028362,0.71298169
3177,0.722025526,0.712982421
3178,0.722022752,0.712972988
3181,0.722022759,0.712971695
3182,0.722033046,0.71297229
3183,0.72202857,0.712972473
3184,0.722027481,0.713026112
3187,0.72201931,0.713026428
3188,0.722018803,0.713041663
3191,0.722019342,0.713041085
3192,0.722020089,0.713041857
3193,0.722062615,0.712773839
3195,0.722062988,0.712778466
3196,0.7220716,0.712779059
3197,0.722071108,0.712777155
3198,0.72207137,0.712777245
3199,0.721814438,0.712777741
3202,0.721830229,0.712801141
3203,0.721857269,0.712801197
3204,0.721859756,0.712830449
3210,0.721859905,0.712833188
3211,0.721859952,0.712837007
3213,0.721878637,0.712820875
3215,0.721875932,0.712832646
3216,0.721907418,0.712842661
3217,0.721913022,0.712842175
3220,0.721910581,0.712848154
3222,0.721892501,0.712780124
3223,0.721903965,0.71276672
3224,0.721920326,0.712766988
3225,0.721919941,0.712696262
3226,0.721937098,0.712695954
3227,0.721910761,0.712694003
3229,0.721895767,0.712693971
3230,0.721895574,0.712659228
3232,0.721803977,0.712659675
3233,0.721804497,0.712659457
3234,0.721806142,0.712659682
3235,0.721806039,0.712710012
3236,0.721778573,0.712710953
3237,0.721778647,0.712710777
3238,0.721778248,0.71271029
3239,0.7217777,0.712762183
3240,0.721836152,0.712779757
3241,0.721836998,0.712815978
3242,0.721837028,0.712780543
3243,0.721836436,0.712779536
3244,0.721898172,0.712766351
3245,0.721914535,0.712763903
3253,0.721955808,0.71276209
3254,0.721923686,0.71278235
3257,0.721923082,0.712784003
3258,0.721907975,0.712782809
3259,0.721913653,0.712785015
3260,0.721911152,0.712829451
3261,0.721928411,0.712827248
3262,0.721929341,0.712826175
3265,0.721927565,0.712811732
3266,0.72193009,0.712812312
3267,0.721965257,0.712813756
3269,0.721963781,0.712814411
3270,0.721961703,0.712814107
3271,0.721939168,0.712812261
3273,0.721941129,0.712799809
3277,0.721935394,0.712816284
3280,0.72193208,0.712811366
3281,0.721932214,0.712810837
3282,0.721938155,0.712812315
3284,0.721924741,0.712911452
3285,0.721941338,0.712899777
3286,0.721932328,0.712959583
3290,0.721932478,0.7129526
3291,0.721932785,0.712804749
3295,0.722041864,0.712829545
3296,0.72202688,0.712837989
3298,0.722089133,0.712840464
3299,0.722081101,0.712853747
3302,0.721896485,0.712851157
3304,0.721915577,0.712845028
3305,0.721922381,0.712844287
3307,0.721928972,0.712840386
3308,0.721936096,0.712219593
3313,0.721934039,0.712218808
3314,0.721921774,0.712407392
3315,0.72192154,0.712402542
3316,0.721916222,0.712414085
3317,0.721157518,0.712415857
3319,0.721156786,0.712440542
3321,0.721341229,0.712431212
3323,0.721335034,0.712438066
3326,0.721352455,0.712437416
3327,0.721353612,0.712437951
3328,0.721389189,0.712438799
3329,0.721377875,0.71243652
3330,0.721388512,0.712282221
3331,0.72138878,0.71228064
3332,0.721389734,0.712479598
3335,0.721390898,0.712478767
3336,0.721385034,0.712471923
3338,0.721247242,0.712465248
3339,0.721246226,0.712345205
3340,0.721475153,0.712346447
3341,0.721471563,0.712351533
3343,0.721467427,0.71594445
3349,0.721462912,0.715903997
3352,0.721344465,0.71590601
3354,0.721346018,0.715908531
3355,0.721352123,0.715906597
3356,0.724891486,0.71596661
3357,0.724868598,0.715966694
3358,0.724871091,0.715968128
3359,0.724874498,0.715967955
3361,0.724874767,0.715968249
3362,0.724922537,0.715919734
3363,0.724922678,0.715921061
3366,0.724924247,0.715923622
3369,0.724924738,0.715939826
3370,0.724924789,0.715941618
3372,0.724845536,0.716147144
3373,0.724847808,0.71614667
3374,0.724838036,0.716142449
3375,0.724851666,0.716140503
3376,0.724850998,0.716060417
3377,0.725051416,0.716085816
3378,0.725052902,0.716084876
3379,0.725053529,0.716044061
3381,0.725055272,0.71605235
3383,0.724945803,0.71605517
3384,0.724968309,0.716024233
3386,0.7249685,0.716000127
3387,0.724915404,0.715998591
3388,0.724923383,0.715931738
3389,0.724926281,0.715932297
3390,0.72489131,0.715652246
3392,0.724872952,0.715651471
3393,0.724871372,0.715654645
3403,0.724797259,0.71563237
3404,0.724797485,0.71564116
3407,0.724404008,0.715644309
3408,0.72440397,0.715692179
3411,0.724409158,0.71570013
3412,0.724384464,0.715700988
3415,0.724397087,0.715705082
3419,0.724399972,0.715706535
3420,0.724445241,0.715687838
3423,0.724450521,0.715651373
3425,0.724456488,0.71563841
3428,0.72446114,0.715650233
3430,0.724463163,0.715647082
3431,0.724443688,0.716232997
3433,0.724403191,0.715412108
3435,0.72439782,0.715411687
3436,0.724410102,0.715425139
3439,0.724406177,0.715425167
3440,0.72492684,0.715445278
3441,0.724584369,0.715502476
3442,0.724583445,0.715501457
3443,0.724593596,0.715501949
3444,0.724592886,0.715396622
3445,0.724615843,0.715396579
3446,0.724672318,0.716093862
3449,0.72467121,0.716142946
3451,0.724671036,0.716155269
3452,0.724550082,0.71615715
3453,0.724550151,0.716158531
3454,0.725219555,0.716158695
3455,0.725267101,0.716158731
3456,0.725262893,0.716258971
3458,0.725264148,0.716719106
3462,0.725268233,0.716719514
3463,0.725268506,0.716718852
3464,0.725268356,0.71672075
3467,0.725374585,0.715975326
3478,0.725864656,0.715973591
3479,0.725864815,0.715963477
3480,0.72586448,0.716105159
3481,0.725864902,0.716105566
3482,0.724943212,0.716105071
3483,0.724943279,0.716091718
3484,0.724942985,0.716127
3485,0.724931548,0.7161253
3486,0.725082994,0.715907663
3488,0.725082951,0.715712142
3489,0.725082221,0.715710384
3493,0.725072145,0.715710057
3494,0.725108388,0.7157103
3495,0.725108355,0.715734349
3496,0.724935342,0.715716422
3498,0.724722456,0.715720342
3505,0.724721618,0.715720732
3509,0.724720976,0.715696709
3510,0.72472089,0.715679329
3512,0.724746794,0.715669431
3515,0.724719916,0.71566857
3516,0.724721621,0.715667426
3517,0.724723381,0.715666499
3518,0.724699149,0.715665109
3522,0.724688684,0.715665515
3524,0.724676831,0.715666401
3525,0.72467699,0.715669413
3527,0.72467575,0.715754188
3529,0.724676874,0.715755209
3530,0.724676166,0.71575529
3533,0.72467635,0.715755044
3534,0.724677923,0.715792698
3535,0.724680371,0.715793919
3536,0.724754849,0.715795733
3537,0.724757605,0.715792659
3538,0.724756567,0.715794968
3540,0.724756213,0.715792152
3541,0.72475617,0.715842332
3542,0.724775727,0.715869686
3543,0.724772233,0.715869628
3546,0.724772791,0.715821429
3547,0.724773486,0.715820491
3548,0.724774579,0.715820814
3550,0.724774713,0.715823459
3552,0.72481899,0.715827642
3553,0.724848815,0.715829532
3554,0.724846949,0.715828596
